clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
1983,0,0,3,0,1359,46,0.0,0,-1,0.0,open
1984,0,0,0,0,5766,5,0.8182,1,99,4.5,open
1985,0,0,0,3,1131,7,0.25,0,-1,0.3333,open
1990,0,0,0,0,5766,6,0.8333,2,6,5.0,open
2011,0,1,1,1,5336,115,0.5,1,34,1.0,open
2021,0,0,3,0,1359,21,0.5,1,38,1.0,open
2044,0,0,3,0,1359,45,0.6667,2,23,2.0,open
2056,0,0,0,0,5766,24,0.8462,3,66,5.5,open
2060,0,0,3,0,1359,43,0.75,3,16,3.0,open
2064,0,0,0,3,1131,4,0.4,1,79,0.6667,open
2070,0,0,0,0,5766,25,0.8571,4,14,6.0,closed
2076,0,0,0,3,1131,3,0.5,2,12,1.0,closed
2095,0,0,3,0,1359,47,0.8,4,35,4.0,open
2098,0,0,0,3,2906,6,0.4286,0,-1,0.75,closed
2101,0,1,1,1,5336,116,0.6667,2,90,2.0,open
2109,0,0,3,0,1359,22,0.8333,5,14,5.0,open
2115,0,1,1,1,5336,96,0.75,3,14,3.0,open
2121,0,0,3,0,1359,23,0.8571,6,12,6.0,closed
2153,0,0,0,3,1131,6,0.375,0,-1,0.6,closed
2234,0,0,1,2,2297,37,0.0,0,-1,0.0,closed
2244,0,1,1,1,5336,77,0.8,4,129,4.0,open
2245,0,1,3,3,1029,123,0.7143,0,-1,2.5,closed
2251,0,1,1,1,5336,78,0.8333,5,7,5.0,closed
2305,0,1,2,2,6999,88,0.9375,15,419,15.0,open
2350,0,1,2,2,6999,89,0.9412,16,45,16.0,closed
2356,0,1,2,1,4672,66,0.0,0,-1,0.0,closed
2361,0,1,2,3,4859,13,0.0,0,-1,0.0,closed
2362,0,0,0,3,5504,41,0.3333,0,-1,0.5,open
2363,0,1,1,3,4909,0,0.0,0,-1,0.0,closed
2394,0,1,3,0,7694,44,0.2857,0,-1,0.4,open
2413,0,0,2,2,4837,57,0.6,0,-1,1.5,open
2414,0,0,0,3,5504,40,0.4,1,52,0.6667,open
2442,0,0,1,1,487,106,0.6364,0,-1,1.75,open
2464,0,1,3,0,7694,46,0.375,1,70,0.6,open
2467,0,0,0,2,6292,1,0.0,0,-1,0.0,closed
2470,0,0,0,3,5504,7,0.4545,2,56,0.8333,open
2480,0,0,1,1,487,118,0.6667,1,38,2.0,open
2488,0,0,1,1,487,119,0.6923,2,8,2.25,open
2535,0,1,3,0,7694,45,0.4444,2,71,0.8,open
2541,0,0,1,1,487,83,0.7143,3,53,2.5,open
2611,0,1,3,0,7694,43,0.5,3,76,1.0,closed
2651,0,0,2,2,4837,52,0.6667,1,238,2.0,closed
2658,0,1,3,0,5735,60,0.4545,0,-1,0.8333,closed
2696,0,0,0,3,5504,4,0.5,3,226,1.0,open
2731,0,0,1,1,487,120,0.7333,4,190,2.75,closed
2775,0,0,1,2,4054,41,0.0,0,-1,0.0,closed
2777,0,0,2,2,6960,56,0.5714,0,-1,1.3333,closed
2834,0,0,2,2,4837,4,0.5,0,-1,1.0,closed
2851,0,0,0,3,5504,5,0.5385,4,155,1.1667,closed
2889,0,0,2,2,6960,57,0.4444,0,-1,0.8,closed
2965,0,0,3,1,7324,45,0.0,0,-1,0.0,closed
2971,0,1,3,0,7694,42,0.4167,0,-1,0.7143,closed
2973,0,0,0,3,3920,5,0.5,0,-1,1.0,open
3015,0,0,0,3,3920,13,0.5333,1,42,1.1429,open
3021,0,0,0,3,3920,20,0.5625,2,6,1.2857,open
3022,0,0,1,3,4059,65,0.0,0,-1,0.0,open
3027,0,0,0,3,3920,27,0.5882,3,6,1.4286,open
3033,0,0,0,3,3920,35,0.6111,4,6,1.5714,open
3042,0,0,0,3,3920,42,0.6316,5,9,1.7143,open
3046,0,0,1,3,4059,72,0.5,1,24,1.0,open
3050,0,0,0,3,3920,50,0.65,6,8,1.8571,open
3054,0,0,1,3,4059,79,0.6667,2,8,2.0,open
3058,0,0,0,3,3920,57,0.6667,7,8,2.0,closed
3059,0,0,1,2,1871,68,0.0,0,-1,0.0,open
3062,0,0,1,3,4059,80,0.75,3,8,3.0,open
3068,0,0,1,3,4059,87,0.8,4,6,4.0,open
3074,0,0,1,3,4059,94,0.8333,5,6,5.0,open
3080,0,0,1,3,4059,102,0.8571,6,6,6.0,open
3086,0,0,1,3,4059,109,0.875,7,6,7.0,open
3097,0,0,0,1,4128,1,0.3333,0,-1,0.5,closed
3098,0,0,1,3,4059,117,0.8889,8,12,8.0,open
3104,0,0,1,3,4059,124,0.9,9,6,9.0,closed
3110,0,0,1,2,1871,75,0.2,1,51,0.25,open
3116,0,0,1,2,1871,82,0.3333,2,6,0.5,open
3122,0,0,1,2,1871,90,0.4286,3,6,0.75,open
3128,0,0,1,2,1871,97,0.5,4,6,1.0,open
3136,0,0,1,2,1871,105,0.5556,5,8,1.25,open
3142,0,0,1,2,1871,112,0.6,6,6,1.5,open
3148,0,0,1,2,1871,106,0.6364,7,6,1.75,open
3210,0,0,1,2,1871,107,0.6667,8,62,2.0,open
3286,0,0,1,2,1871,108,0.6923,9,76,2.25,open
3373,0,0,1,2,1871,109,0.7143,10,87,2.5,open
3458,0,0,1,2,1871,120,0.7333,11,85,2.75,open
3459,0,0,0,3,7509,6,0.6364,0,-1,1.75,open
3464,0,0,1,2,1871,127,0.75,12,6,3.0,closed
3465,0,1,2,1,1104,2,0.0,0,-1,0.0,open
3503,0,0,0,3,7509,14,0.6522,1,44,1.875,open
3509,0,0,0,3,7509,21,0.6667,2,6,2.0,open
3515,0,0,0,3,7509,29,0.68,3,6,2.125,open
3521,0,0,0,3,7509,36,0.6923,4,6,2.25,open
3527,0,0,0,3,7509,44,0.7037,5,6,2.375,open
3533,0,0,0,3,7509,51,0.7143,6,6,2.5,open
3539,0,0,0,3,7509,59,0.7241,7,6,2.625,open
3545,0,0,0,3,7509,62,0.7333,8,6,2.75,closed
3548,0,0,0,0,3021,5,0.8,0,-1,4.0,open
3551,0,1,2,1,1104,9,0.3333,1,86,0.5,open
3557,0,1,2,1,1104,17,0.5,2,6,1.0,open
3563,0,1,2,1,1104,24,0.6,3,6,1.5,open
3569,0,1,2,1,1104,32,0.6667,4,6,2.0,open
3575,0,1,2,1,1104,39,0.7143,5,6,2.5,open
3587,0,1,2,1,1104,47,0.75,6,12,3.0,open
3589,0,1,2,2,2485,64,0.8889,0,-1,8.0,closed
3593,0,1,2,1,1104,54,0.7778,7,6,3.5,open
3599,0,1,2,1,1104,61,0.8,8,6,4.0,closed
3605,0,0,0,0,3021,12,0.8125,1,57,4.3333,open
3611,0,0,0,0,3021,20,0.8235,2,6,4.6667,open
3617,0,0,0,0,3021,27,0.8333,3,6,5.0,open
3629,0,0,0,0,3021,35,0.8421,4,12,5.3333,open
3635,0,0,0,0,3021,42,0.85,5,6,5.6667,open
3641,0,0,0,0,3021,50,0.8571,6,6,6.0,open
3647,0,0,0,0,3021,57,0.8636,7,6,6.3333,open
3649,0,1,2,2,7490,3,0.8421,0,-1,5.3333,closed
3665,0,1,2,2,2485,72,0.8,0,-1,4.0,open
3687,0,1,2,2,2485,79,0.8095,1,22,4.25,open
3693,0,1,2,2,2485,87,0.8182,2,6,4.5,open
3699,0,1,2,2,2485,94,0.8261,3,6,4.75,open
3705,0,1,2,2,2485,102,0.8333,4,6,5.0,open
3711,0,1,2,2,2485,109,0.84,5,6,5.25,open
3717,0,1,2,2,2485,116,0.8462,6,6,5.5,open
3723,0,1,2,2,2485,117,0.8519,7,6,5.75,open
3729,0,1,2,2,2485,124,0.8571,8,6,6.0,closed
3749,0,1,0,2,2974,6,0.0,0,-1,0.0,open
3774,0,1,0,2,2974,14,0.5,1,25,1.0,open
3778,0,1,2,2,7490,11,0.8621,9,49,6.25,open
3782,0,1,0,2,2974,21,0.6667,2,8,2.0,open
3786,0,1,2,2,7490,18,0.8667,10,8,6.5,open
3790,0,1,0,2,2974,15,0.75,3,8,3.0,open
3794,0,1,2,2,7490,26,0.871,11,8,6.75,open
3800,0,1,2,2,7490,33,0.875,12,6,7.0,open
3804,0,1,0,2,2974,18,0.8,4,14,4.0,open
3808,0,1,2,2,7490,41,0.8788,13,8,7.25,open
3812,0,1,0,2,2974,29,0.8333,5,8,5.0,open
3816,0,1,2,2,7490,48,0.8824,14,8,7.5,open
3820,0,1,0,2,2974,36,0.8571,6,8,6.0,open
3824,0,1,2,2,7490,55,0.8857,15,8,7.75,open
3828,0,1,0,2,2974,43,0.875,7,8,7.0,open
3832,0,1,2,2,7490,49,0.8889,16,8,8.0,open
3836,0,1,0,2,2974,44,0.8889,8,8,8.0,open
3840,0,1,2,2,7490,56,0.8919,17,8,8.25,open
3844,0,1,0,2,2974,37,0.9,9,8,9.0,open
3848,0,1,2,2,7490,52,0.8947,18,8,8.5,open
3852,0,1,0,2,2974,40,0.9091,10,8,10.0,open
3856,0,1,2,2,7490,63,0.8974,19,8,8.75,closed
3860,0,1,0,2,2974,51,0.9167,11,8,11.0,open
3866,0,1,0,2,2974,58,0.9231,12,6,12.0,open
3872,0,1,0,2,2974,52,0.9286,13,6,13.0,open
3878,0,1,0,2,2974,59,0.9333,14,6,14.0,open
3886,0,1,0,2,2974,55,0.9375,15,8,15.0,closed
3894,0,1,0,3,3936,66,0.0,0,-1,0.0,open
3901,0,0,2,1,3131,69,0.0,0,-1,0.0,open
3916,0,1,0,3,3936,73,0.5,1,22,1.0,open
3928,0,1,0,3,3936,81,0.6667,2,12,2.0,open
3934,0,1,0,3,3936,88,0.75,3,6,3.0,open
3940,0,1,0,3,3936,96,0.8,4,6,4.0,open
3946,0,1,0,3,3936,103,0.8333,5,6,5.0,open
3952,0,1,0,3,3936,110,0.8571,6,6,6.0,open
3958,0,1,0,3,3936,118,0.875,7,6,7.0,open
3960,0,1,3,3,2521,0,0.625,0,-1,1.6667,open
3964,0,1,0,3,3936,125,0.8889,8,6,8.0,closed
3970,0,0,2,1,3131,76,0.5,1,69,1.0,open
3976,0,0,2,1,3131,84,0.6667,2,6,2.0,open
3982,0,0,2,1,3131,91,0.75,3,6,3.0,open
3988,0,0,2,1,3131,98,0.8,4,6,4.0,open
4000,0,0,2,1,3131,99,0.8333,5,12,5.0,open
4003,0,1,1,0,3003,93,0.0,0,-1,0.0,open
4006,0,0,2,1,3131,106,0.8571,6,6,6.0,open
4012,0,0,2,1,3131,113,0.875,7,6,7.0,open
4014,0,1,3,0,3558,62,0.3846,0,-1,0.625,open
4018,0,0,2,1,3131,121,0.8889,8,6,8.0,open
4028,0,1,3,3,2521,8,0.6667,1,68,2.0,open
4034,0,1,3,3,2521,15,0.7,2,6,2.3333,open
4038,0,1,2,1,4672,64,0.7273,0,-1,2.6667,open
4040,0,1,3,3,2521,23,0.7273,3,6,2.6667,open
4052,0,1,3,3,2521,30,0.75,4,12,3.0,open
4058,0,1,3,3,2521,37,0.7692,5,6,3.3333,closed
4064,0,1,3,0,3558,63,0.4286,1,50,0.75,closed
4076,0,1,2,1,4672,65,0.75,1,38,3.0,open
4082,0,1,2,1,4672,67,0.7692,2,6,3.3333,open
4088,0,1,2,1,4672,68,0.7857,3,6,3.6667,closed
4098,0,1,2,2,6999,64,0.875,0,-1,7.0,closed
4099,0,0,3,0,2302,63,0.75,0,-1,3.0,open
4121,0,0,2,2,2082,4,0.4,0,-1,0.6667,closed
4126,0,0,2,0,27,0,0.0,0,-1,0.0,open
4127,0,1,3,3,5265,116,0.7143,0,-1,2.5,closed
4146,0,0,3,0,2302,62,0.7778,1,47,3.5,open
4152,0,0,3,0,2302,61,0.8,2,6,4.0,open
4168,0,0,1,1,7811,15,0.6875,0,-1,2.2,closed
4185,0,0,2,0,27,1,0.5,1,59,1.0,closed
4186,0,1,0,2,4796,56,0.8824,0,-1,7.5,open
4204,0,0,3,0,2302,21,0.8182,3,52,4.5,open
4238,0,0,3,0,2302,59,0.8333,4,34,5.0,open
4244,0,0,3,0,2302,20,0.8462,5,6,5.5,open
4257,0,1,3,0,5735,37,0.4,0,-1,0.6667,closed
4261,0,0,3,0,2302,19,0.8571,6,17,6.0,open
4330,0,1,3,0,7694,40,0.375,0,-1,0.6,open
4332,0,0,1,3,2223,95,0.8182,0,-1,4.5,open
4336,0,0,2,2,8095,4,0.3636,0,-1,0.5714,closed
4337,0,0,3,0,2302,53,0.8667,7,76,6.5,open
4341,0,0,0,3,5504,27,0.7097,0,-1,2.4444,open
4343,0,0,3,0,2302,56,0.875,8,6,7.0,open
4382,0,1,3,0,7694,39,0.4118,1,52,0.7,closed
4391,0,1,3,0,5735,2,0.3889,0,-1,0.6364,open
4465,0,1,1,0,3003,101,0.5,1,462,1.0,open
4509,0,0,0,3,5504,28,0.7188,1,168,2.5556,open
4515,0,0,0,3,5504,30,0.7273,2,6,2.6667,open
4520,0,0,3,0,2302,43,0.8824,9,177,7.5,open
4582,0,0,3,0,2302,10,0.8889,10,62,8.0,open
4588,0,0,3,0,2302,9,0.8947,11,6,8.5,open
4594,0,0,3,0,2302,11,0.9,12,6,9.0,open
4600,0,0,3,0,2302,8,0.9048,13,6,9.5,open
4621,0,1,3,0,5735,13,0.4211,1,230,0.7273,open
4662,0,1,2,3,7962,16,0.0,0,-1,0.0,open
4735,0,0,0,3,5504,26,0.7353,3,220,2.7778,open
4741,0,0,0,3,5504,24,0.7429,4,6,2.8889,open
4774,0,1,2,3,7962,17,0.25,1,112,0.3333,open
4882,0,0,3,0,2302,18,0.9091,14,282,10.0,open
4888,0,0,3,0,2302,17,0.913,15,6,10.5,open
4894,0,0,3,0,2302,16,0.9167,16,6,11.0,open
4900,0,0,3,0,2302,15,0.92,17,6,11.5,open
4906,0,0,3,0,2302,14,0.9231,18,6,12.0,open
4922,0,0,2,2,6960,58,0.3333,0,-1,0.5,closed
4925,0,0,3,0,2302,13,0.9259,19,19,12.5,open
4947,0,0,3,0,2302,12,0.9286,20,22,13.0,open
4977,0,0,2,2,4837,49,0.3077,0,-1,0.4444,closed
4999,0,0,0,3,5504,3,0.75,5,258,3.0,open
5032,0,0,2,2,6960,59,0.2857,0,-1,0.4,open
5070,0,0,2,2,6960,60,0.3333,1,38,0.5,open
5118,0,0,3,0,2302,7,0.931,21,171,13.5,open
5124,0,0,3,0,2302,5,0.9333,22,6,14.0,open
5127,0,1,0,3,7110,58,0.8,0,-1,4.0,closed
5128,0,0,2,0,7898,13,0.3333,0,-1,0.5,open
5130,0,0,3,0,2302,4,0.9355,23,6,14.5,open
5131,0,0,1,2,2988,84,0.7059,0,-1,2.4,closed
5136,0,0,3,0,2302,3,0.9375,24,6,15.0,open
5175,0,1,0,2,4796,57,0.8889,1,989,8.0,open
5214,0,0,0,2,7435,58,0.0,0,-1,0.0,open
5252,0,0,0,2,7435,60,0.3333,1,38,0.5,open
5284,0,0,0,2,7435,59,0.5,2,32,1.0,open
5290,0,0,3,0,2302,6,0.9394,25,154,15.5,open
5325,0,0,3,0,2302,1,0.9412,26,35,16.0,open
5329,0,0,0,2,7435,63,0.6,3,45,1.5,open
5333,0,0,3,0,2302,0,0.9429,27,8,16.5,open
5335,0,0,1,2,4054,42,0.6667,0,-1,2.0,open
5337,0,0,2,2,6960,61,0.375,2,267,0.6,open
5372,0,0,0,2,7435,62,0.6667,4,43,2.0,open
5378,0,0,0,2,7435,61,0.7143,5,6,2.5,closed
5379,0,0,0,1,3279,124,0.25,0,-1,0.3333,closed
5407,0,0,1,3,2223,106,0.8333,1,1075,5.0,open
5413,0,0,0,2,6292,2,0.625,0,-1,1.6667,open
5417,0,0,0,3,5504,1,0.7568,6,418,3.1111,open
5449,0,0,2,2,6960,62,0.4118,3,112,0.7,open
5453,0,0,0,2,6292,3,0.6667,1,40,2.0,open
5459,0,0,0,2,6292,13,0.7,2,6,2.3333,closed
5465,0,1,3,0,5735,38,0.45,2,844,0.8182,open
5499,0,0,2,2,6960,63,0.4444,4,50,0.8,closed
5504,0,0,1,1,487,85,0.6471,0,-1,1.8333,closed
5505,0,0,3,3,8064,0,0.0,0,-1,0.0,open
5546,0,0,3,3,8064,1,0.3333,1,41,0.5,open
5583,0,0,3,3,8064,2,0.5,2,37,1.0,open
5589,0,1,3,0,5735,3,0.4762,3,124,0.9091,closed
5595,0,0,3,3,8064,3,0.6,3,12,1.5,open
5622,0,0,1,3,2223,120,0.8462,2,215,5.5,open
5626,0,0,3,3,8064,4,0.6667,4,31,2.0,open
5660,0,0,0,3,5504,0,0.7632,7,243,3.2222,open
5664,0,0,3,3,8064,5,0.7143,5,38,2.5,open
5670,0,0,1,3,2223,96,0.8571,3,48,6.0,open
5707,0,0,0,2,7435,49,0.6364,0,-1,1.75,open
5708,0,0,3,0,2302,2,0.9444,28,375,17.0,open
5717,0,1,2,2,7989,23,0.8537,0,-1,5.8333,closed
5745,0,0,0,2,7435,47,0.6667,1,38,2.0,open
5757,0,0,0,2,7435,46,0.6923,2,12,2.25,open
5763,0,0,0,2,7435,45,0.7143,3,6,2.5,open
5803,0,0,0,2,7435,48,0.7333,4,40,2.75,open
5810,0,0,1,3,2223,118,0.8667,4,140,6.5,open
5814,0,0,0,2,7435,11,0.75,5,11,3.0,open
5820,0,0,0,2,7435,12,0.7647,6,6,3.25,open
5841,0,0,0,2,7435,13,0.7778,7,21,3.5,open
5847,0,0,0,2,7435,14,0.7895,8,6,3.75,open
5853,0,0,0,2,7435,15,0.8,9,6,4.0,open
5859,0,0,0,2,7435,16,0.8095,10,6,4.25,open
5865,0,0,0,2,7435,17,0.8182,11,6,4.5,open
5871,0,0,0,2,7435,18,0.8261,12,6,4.75,open
5877,0,0,0,2,7435,19,0.8333,13,6,5.0,open
5883,0,0,0,2,7435,20,0.84,14,6,5.25,open
5889,0,0,0,2,7435,21,0.8462,15,6,5.5,open
5895,0,0,0,2,7435,22,0.8519,16,6,5.75,open
5901,0,0,0,2,7435,23,0.8571,17,6,6.0,open
5907,0,0,0,2,7435,24,0.8621,18,6,6.25,open
5913,0,0,0,2,7435,25,0.8667,19,6,6.5,open
5919,0,0,0,2,7435,26,0.871,20,6,6.75,open
5925,0,0,0,2,7435,27,0.875,21,6,7.0,open
5931,0,0,0,2,7435,28,0.8788,22,6,7.25,open
5937,0,0,0,2,7435,29,0.8824,23,6,7.5,open
5943,0,0,0,2,7435,30,0.8857,24,6,7.75,open
5949,0,0,0,2,7435,31,0.8889,25,6,8.0,open
5955,0,0,0,2,7435,32,0.8919,26,6,8.25,open
5961,0,0,0,2,7435,33,0.8947,27,6,8.5,open
5967,0,0,0,2,7435,34,0.8974,28,6,8.75,open
5973,0,0,0,2,7435,35,0.9,29,6,9.0,open
5979,0,0,0,2,7435,36,0.9024,30,6,9.25,open
5985,0,0,0,2,7435,10,0.9048,31,6,9.5,open
6136,0,0,0,2,7435,38,0.907,32,151,9.75,open
6142,0,0,0,2,7435,37,0.9091,33,6,10.0,open
6147,0,0,1,3,2223,83,0.875,5,337,7.0,open
6148,0,1,3,0,7694,38,0.4545,0,-1,0.8333,closed
6186,0,0,1,3,2223,72,0.8824,6,39,7.5,open
6274,0,0,0,3,5504,23,0.7692,8,614,3.3333,open
6412,0,0,0,2,7435,43,0.9111,34,270,10.25,open
6418,0,0,0,2,7435,42,0.913,35,6,10.5,open
6422,0,0,3,3,8064,6,0.75,6,758,3.0,open
6426,0,0,0,2,7435,41,0.9149,36,8,10.75,open
6432,0,0,0,2,7435,40,0.9167,37,6,11.0,open
6464,0,0,0,2,7435,39,0.9184,38,32,11.25,closed
6465,0,0,2,2,4837,44,0.4211,0,-1,0.7273,open
6475,0,0,3,3,8064,7,0.7778,7,53,3.5,open
6476,0,0,0,2,6292,15,0.9,0,-1,9.0,open
6514,0,0,0,2,6292,25,0.902,1,38,9.2,open
6542,0,0,0,2,6292,14,0.9038,2,28,9.4,closed
6585,0,0,0,1,2640,110,0.2,0,-1,0.25,closed
6588,0,0,1,1,7811,16,0.6111,0,-1,1.5714,closed
6691,0,1,3,0,5735,25,0.4348,0,-1,0.7692,closed
6762,0,0,1,1,487,72,0.5789,0,-1,1.375,open
6842,0,0,0,2,7435,9,0.8868,0,-1,7.8333,open
6880,0,0,0,2,7435,8,0.8889,1,38,8.0,closed
6914,0,0,0,3,5504,32,0.775,9,640,3.4444,open
6918,0,0,1,1,487,107,0.6,1,156,1.5,closed
6922,0,0,0,3,5504,31,0.7805,10,8,3.5556,open
6971,0,0,0,3,5504,29,0.7857,11,49,3.6667,open
7095,0,1,1,3,5372,38,0.0,0,-1,0.0,closed
7186,0,0,0,3,5504,25,0.7907,12,215,3.7778,open
7190,0,0,1,3,2223,84,0.8889,7,1004,8.0,open
7232,0,1,2,3,7962,13,0.4,2,2458,0.6667,open
7238,0,1,2,3,7962,14,0.5,3,6,1.0,open
7244,0,1,2,3,7962,15,0.5714,4,6,1.3333,closed
7368,0,0,1,2,4054,43,0.6842,1,2033,2.1667,closed
7372,0,0,3,3,8064,8,0.8,8,897,4.0,open
7377,0,0,0,1,3279,119,0.1667,0,-1,0.2,open
7413,0,1,3,0,7694,63,0.4167,0,-1,0.7143,open
7414,0,0,0,2,6292,26,0.8727,0,-1,6.8571,open
7455,0,0,3,3,8064,9,0.8182,9,83,4.5,open
7459,0,0,0,2,6292,36,0.875,1,45,7.0,open
7463,0,0,3,3,8064,10,0.8333,10,8,5.0,open
7505,0,0,3,3,8064,11,0.8462,11,42,5.5,open
7512,0,0,3,3,8064,12,0.8571,12,7,6.0,open
7546,0,0,3,3,8064,13,0.8667,13,34,6.5,open
7555,0,0,3,3,8064,14,0.875,14,9,7.0,open
7585,0,0,0,2,6292,27,0.8772,2,126,7.1429,closed
7589,0,0,3,3,8064,15,0.8824,15,34,7.5,open
7624,0,0,3,3,8064,16,0.8889,16,35,8.0,open
7633,0,0,1,3,2223,73,0.8947,8,443,8.5,open
7716,0,0,1,2,4768,120,0.65,0,-1,1.8571,closed
7807,0,0,2,2,4837,41,0.45,1,1342,0.8182,open
7876,0,1,2,2,2868,59,0.8333,0,-1,5.0,closed
8323,0,0,0,1,3279,122,0.2857,1,946,0.4,closed
8418,0,0,3,3,8064,17,0.8947,17,794,8.5,open
8457,0,0,1,3,2223,85,0.9,9,824,9.0,open
8461,0,0,3,3,8064,18,0.9,18,43,9.0,open
8463,0,0,0,1,1094,125,0.25,0,-1,0.3333,closed
8466,0,0,1,3,2223,71,0.9048,10,9,9.5,open
8470,0,0,3,3,8064,19,0.9048,19,9,9.5,open
8501,0,0,3,3,8064,20,0.9091,20,31,10.0,open
8542,0,0,3,3,8064,21,0.913,21,41,10.5,open
8665,0,0,2,2,4837,47,0.4762,2,858,0.9091,open
8677,0,0,0,3,5504,2,0.7955,13,1491,3.8889,closed
8705,0,1,3,0,7694,41,0.44,1,1292,0.7857,closed
8763,0,1,2,1,108,96,0.7333,0,-1,2.75,closed
8771,0,1,0,2,4796,58,0.8947,2,3596,8.5,closed
9337,0,0,0,2,7435,44,0.8621,0,-1,6.25,open
9841,0,0,2,2,4837,42,0.4545,0,-1,0.8333,open
9909,0,1,0,1,2504,57,0.0,0,-1,0.0,closed
9910,0,0,2,0,7898,39,0.25,0,-1,0.3333,closed
9914,0,0,1,1,7811,17,0.5714,0,-1,1.3333,open
10009,0,0,0,2,7435,7,0.8475,0,-1,5.5556,open
10090,0,0,0,2,7435,6,0.85,1,81,5.6667,open
10225,0,0,1,3,2223,119,0.8636,0,-1,6.3333,closed
10295,0,0,0,2,7435,5,0.8525,2,205,5.7778,open
10926,0,0,2,2,4837,46,0.4783,1,1085,0.9167,closed
10999,0,1,3,1,1688,77,0.0,0,-1,0.0,closed
