clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
2343,0,0,3,2,5360,30,0.95,19,111,19.0,open
2454,0,1,3,3,2521,33,0.9524,20,119,20.0,open
2460,0,0,3,2,5360,31,0.9524,20,117,20.0,closed
2515,0,0,1,2,4054,5,0.0,0,-1,0.0,closed
2516,0,0,0,0,8049,17,0.6667,2,2473,2.0,open
2519,0,0,2,2,6960,33,0.0,0,-1,0.0,closed
2520,0,0,3,3,4948,64,0.6667,2,2414,2.0,open
2524,0,0,0,0,8049,18,0.75,3,8,3.0,open
2528,0,0,3,3,4948,65,0.75,3,8,3.0,open
2575,0,1,3,3,2521,34,0.9545,21,121,21.0,open
2581,0,0,3,3,4948,66,0.8,4,53,4.0,open
2615,0,1,3,3,2521,35,0.9565,22,40,22.0,open
2621,0,0,3,3,4948,67,0.8333,5,40,5.0,open
2655,0,1,3,3,2521,36,0.9583,23,40,23.0,open
2661,0,0,3,3,4948,68,0.8571,6,40,6.0,open
2695,0,1,3,3,2521,37,0.96,24,40,24.0,open
2701,0,0,3,3,4948,69,0.875,7,40,7.0,open
2735,0,1,3,3,2521,38,0.9615,25,40,25.0,open
2741,0,1,3,3,2521,39,0.963,26,6,26.0,open
2747,0,0,3,3,4948,70,0.8889,8,46,8.0,open
2781,0,1,3,3,2521,40,0.9643,27,40,27.0,open
2787,0,0,3,3,4948,71,0.9,9,40,9.0,open
2821,0,1,3,3,2521,41,0.9655,28,40,28.0,open
2827,0,0,3,3,4948,72,0.9091,10,40,10.0,open
2861,0,1,3,3,2521,42,0.9667,29,40,29.0,open
2867,0,0,3,3,4948,73,0.9167,11,40,11.0,open
2873,0,0,3,3,4948,74,0.9231,12,6,12.0,open
2901,0,1,3,3,2521,43,0.9677,30,40,30.0,open
2913,0,0,3,3,4948,75,0.9286,13,40,13.0,open
2941,0,1,3,3,2521,44,0.9688,31,40,31.0,open
2953,0,0,3,3,4948,76,0.9333,14,40,14.0,open
2981,0,1,3,3,2521,45,0.9697,32,40,32.0,open
2993,0,0,3,3,4948,77,0.9375,15,40,15.0,open
3021,0,1,3,3,2521,46,0.9706,33,40,33.0,open
3033,0,0,3,3,4948,78,0.9412,16,40,16.0,open
3061,0,1,3,3,2521,47,0.9714,34,40,34.0,open
3067,0,1,3,3,2521,48,0.9722,35,6,35.0,open
3073,0,0,3,3,4948,79,0.9444,17,40,17.0,open
3107,0,1,3,3,2521,49,0.973,36,40,36.0,open
3113,0,0,3,3,4948,80,0.9474,18,40,18.0,open
3147,0,1,3,3,2521,50,0.9737,37,40,37.0,open
3153,0,0,3,3,4948,81,0.95,19,40,19.0,open
3187,0,1,3,3,2521,51,0.9744,38,40,38.0,open
3193,0,0,3,3,4948,82,0.9524,20,40,20.0,open
3199,0,0,3,3,4948,83,0.9545,21,6,21.0,open
3227,0,1,3,3,2521,52,0.975,39,40,39.0,open
3239,0,0,3,3,4948,84,0.9565,22,40,22.0,open
3267,0,1,3,3,2521,53,0.9756,40,40,40.0,open
3279,0,0,3,3,4948,85,0.9583,23,40,23.0,open
3307,0,1,3,3,2521,54,0.9762,41,40,41.0,open
3319,0,0,3,3,4948,86,0.96,24,40,24.0,open
3347,0,1,3,3,2521,55,0.9767,42,40,42.0,open
3359,0,0,3,3,4948,87,0.9615,25,40,25.0,open
3387,0,1,3,3,2521,56,0.9773,43,40,43.0,open
3393,0,1,3,3,2521,57,0.9778,44,6,44.0,open
3399,0,0,3,3,4948,88,0.963,26,40,26.0,open
3433,0,1,3,3,2521,58,0.9783,45,40,45.0,open
3439,0,0,3,3,4948,89,0.9643,27,40,27.0,open
3473,0,1,3,3,2521,59,0.9787,46,40,46.0,open
3479,0,0,3,3,4948,90,0.9655,28,40,28.0,open
3513,0,1,3,3,2521,60,0.9792,47,40,47.0,open
3519,0,0,3,3,4948,91,0.9667,29,40,29.0,open
3525,0,0,3,3,4948,92,0.9677,30,6,30.0,closed
3553,0,1,3,3,2521,61,0.9796,48,40,48.0,open
3593,0,1,3,3,2521,62,0.98,49,40,49.0,open
3633,0,1,3,3,2521,63,0.9804,50,40,50.0,closed
3637,0,1,2,2,6999,64,0.75,3,3570,3.0,closed
3642,0,1,3,0,5735,2,0.0,0,-1,0.0,open
3643,0,0,0,0,8049,20,0.8,4,1119,4.0,open
3644,0,0,1,1,487,77,0.0,0,-1,0.0,open
3649,0,0,0,0,8049,21,0.8333,5,6,5.0,open
3655,0,0,0,0,8049,30,0.8571,6,6,6.0,open
3664,0,0,0,0,8049,26,0.875,7,9,7.0,open
3710,0,1,3,0,5735,3,0.5,1,68,1.0,open
3716,0,0,1,1,487,78,0.5,1,72,1.0,open
3770,0,1,3,0,5735,4,0.6667,2,60,2.0,open
3776,0,0,1,1,487,79,0.6667,2,60,2.0,open
3830,0,1,3,0,5735,5,0.75,3,60,3.0,closed
3836,0,0,1,1,487,80,0.75,3,60,3.0,closed
3884,0,0,0,0,8049,28,0.8889,8,220,8.0,open
3885,0,0,0,3,5504,22,0.0,0,-1,0.0,open
3886,0,0,1,1,352,118,0.6,0,-1,1.5,closed
3888,0,1,3,0,7694,21,0.6,0,-1,1.5,open
3889,0,1,1,3,4909,16,0.0,0,-1,0.0,closed
3890,0,0,0,0,8049,22,0.9,9,6,9.0,open
3896,0,0,0,0,8049,29,0.9091,10,6,10.0,open
3914,0,0,0,0,8049,19,0.9167,11,18,11.0,open
3923,0,0,0,3,5504,23,0.5,1,38,1.0,closed
3928,0,1,1,3,5372,24,0.0,0,-1,0.0,open
3935,0,1,3,0,7694,45,0.6667,1,47,2.0,closed
3941,0,0,0,0,8049,25,0.9231,12,27,12.0,open
3942,0,0,1,1,612,64,0.5,0,-1,1.0,open
3966,0,1,1,3,5372,29,0.3333,1,38,0.5,closed
3983,0,1,1,3,4909,18,0.25,0,-1,0.3333,closed
4005,0,0,0,1,6263,127,0.0,0,-1,0.0,closed
4006,0,0,1,1,612,69,0.5714,1,64,1.3333,closed
4007,0,1,2,3,7962,16,0.0,0,-1,0.0,closed
4010,0,0,0,0,8049,16,0.9286,13,69,13.0,closed
4062,0,0,0,3,2906,26,0.3333,0,-1,0.5,open
4066,0,0,0,0,5766,45,0.8667,0,-1,6.5,open
4106,0,0,0,0,5766,46,0.875,1,40,7.0,open
4112,0,0,0,3,2906,27,0.5,1,50,1.0,open
4149,0,0,0,3,2906,28,0.6,2,37,1.5,open
4155,0,0,0,0,5766,47,0.8824,2,49,7.5,open
4194,0,0,0,0,5766,48,0.8889,3,39,8.0,open
4200,0,0,0,3,2906,29,0.6667,3,51,2.0,open
4239,0,0,0,0,5766,49,0.8947,4,45,8.5,open
4245,0,0,0,3,2906,30,0.7143,4,45,2.5,open
4282,0,0,0,3,2906,31,0.75,5,37,3.0,open
4288,0,0,0,0,5766,50,0.9,5,49,9.0,open
4327,0,0,0,0,5766,51,0.9048,6,39,9.5,open
4333,0,0,0,3,2906,32,0.7778,6,51,3.5,open
4372,0,0,0,0,5766,52,0.9091,7,45,10.0,open
4378,0,0,0,3,2906,33,0.8,7,45,4.0,open
4415,0,0,0,3,2906,34,0.8182,8,37,4.5,open
4421,0,0,0,0,5766,53,0.913,8,49,10.5,open
4460,0,0,0,0,5766,54,0.9167,9,39,11.0,open
4466,0,0,0,3,2906,35,0.8333,9,51,5.0,open
4505,0,0,0,0,5766,55,0.92,10,45,11.5,open
4511,0,0,0,3,2906,36,0.8462,10,45,5.5,open
4570,0,0,0,3,2906,37,0.8571,11,59,6.0,open
4576,0,0,0,0,5766,56,0.9231,11,71,12.0,open
4615,0,0,0,0,5766,57,0.9259,12,39,12.5,open
4621,0,0,0,3,2906,38,0.8667,12,51,6.5,open
4660,0,0,0,0,5766,58,0.9286,13,45,13.0,open
4666,0,0,0,3,2906,39,0.875,13,45,7.0,open
4703,0,0,0,3,2906,40,0.8824,14,37,7.5,open
4709,0,0,0,0,5766,59,0.931,14,49,13.5,open
4748,0,0,0,0,5766,60,0.9333,15,39,14.0,open
4754,0,0,0,3,2906,41,0.8889,15,51,8.0,open
4793,0,0,0,0,5766,61,0.9355,16,45,14.5,open
4799,0,0,0,3,2906,42,0.8947,16,45,8.5,open
4836,0,0,0,3,2906,43,0.9,17,37,9.0,open
4842,0,0,0,0,5766,62,0.9375,17,49,15.0,open
4881,0,0,0,0,5766,63,0.9394,18,39,15.5,closed
4887,0,0,0,3,2906,44,0.9048,18,51,9.5,open
4926,0,1,3,0,4200,64,0.5714,0,-1,1.3333,open
4931,0,0,0,3,2906,45,0.9091,19,44,10.0,open
5001,0,0,0,3,2906,46,0.913,20,70,10.5,open
5007,0,1,3,0,4200,65,0.625,1,81,1.6667,open
5066,0,1,3,0,4200,66,0.6667,2,59,2.0,open
5072,0,0,0,3,2906,47,0.9167,21,71,11.0,open
5111,0,1,3,0,4200,67,0.7,3,45,2.3333,open
5117,0,0,0,3,2906,48,0.92,22,45,11.5,open
5154,0,0,0,3,2906,49,0.9231,23,37,12.0,open
5160,0,1,3,0,4200,68,0.7273,4,49,2.6667,open
5199,0,1,3,0,4200,69,0.75,5,39,3.0,open
5205,0,0,0,3,2906,50,0.9259,24,51,12.5,open
5244,0,1,3,0,4200,70,0.7692,6,45,3.3333,open
5250,0,0,0,3,2906,51,0.9286,25,45,13.0,open
5287,0,0,0,3,2906,52,0.931,26,37,13.5,open
5293,0,1,3,0,4200,71,0.7857,7,49,3.6667,open
5332,0,1,3,0,4200,72,0.8,8,39,4.0,open
5338,0,0,0,3,2906,53,0.9333,27,51,14.0,open
5377,0,1,3,0,4200,73,0.8125,9,45,4.3333,open
5383,0,0,0,3,2906,54,0.9355,28,45,14.5,open
5420,0,0,0,3,2906,55,0.9375,29,37,15.0,open
5426,0,1,3,0,4200,74,0.8235,10,49,4.6667,open
5465,0,1,3,0,4200,75,0.8333,11,39,5.0,open
5471,0,0,0,3,2906,56,0.9394,30,51,15.5,open
5530,0,1,3,0,4200,76,0.8421,12,65,5.3333,open
5536,0,0,0,3,2906,57,0.9412,31,65,16.0,open
5573,0,0,0,3,2906,58,0.9429,32,37,16.5,open
5579,0,1,3,0,4200,77,0.85,13,49,5.6667,open
5618,0,1,3,0,4200,78,0.8571,14,39,6.0,open
5624,0,0,0,3,2906,59,0.9444,33,51,17.0,open
5663,0,1,3,0,4200,79,0.8636,15,45,6.3333,open
5669,0,0,0,3,2906,60,0.9459,34,45,17.5,open
5706,0,0,0,3,2906,61,0.9474,35,37,18.0,open
5712,0,1,3,0,4200,80,0.8696,16,49,6.6667,open
5751,0,1,3,0,4200,81,0.875,17,39,7.0,open
5757,0,0,0,3,2906,62,0.9487,36,51,18.5,open
5796,0,1,3,0,4200,82,0.88,18,45,7.3333,open
5802,0,0,0,3,2906,63,0.95,37,45,19.0,closed
5839,0,1,1,1,5336,64,0.0,0,-1,0.0,open
5840,0,1,3,0,4200,83,0.8846,19,44,7.6667,open
5894,0,1,3,0,4200,84,0.8889,20,54,8.0,open
5899,0,1,1,1,5336,65,0.5,1,60,1.0,open
5938,0,1,3,0,4200,85,0.8929,21,44,8.3333,open
5943,0,1,1,1,5336,66,0.6667,2,44,2.0,open
6001,0,1,1,1,5336,67,0.75,3,58,3.0,open
6005,0,1,3,0,4200,86,0.8966,22,67,8.6667,open
6044,0,1,3,0,4200,87,0.9,23,39,9.0,open
6049,0,1,1,1,5336,68,0.8,4,48,4.0,open
6088,0,1,3,0,4200,88,0.9032,24,44,9.3333,open
6093,0,1,1,1,5336,69,0.8333,5,44,5.0,open
6131,0,1,1,1,5336,70,0.8571,6,38,6.0,open
6135,0,1,3,0,4200,89,0.9062,25,47,9.6667,open
6174,0,1,3,0,4200,90,0.9091,26,39,10.0,open
6178,0,1,1,1,5336,71,0.875,7,47,7.0,open
6217,0,1,3,0,4200,91,0.9118,27,43,10.3333,open
6222,0,1,1,1,5336,72,0.8889,8,44,8.0,open
6260,0,1,1,1,5336,73,0.9,9,38,9.0,open
6264,0,1,3,0,4200,92,0.9143,28,47,10.6667,open
6303,0,1,3,0,4200,93,0.9167,29,39,11.0,open
6307,0,1,1,1,5336,74,0.9091,10,47,10.0,open
6346,0,1,3,0,4200,94,0.9189,30,43,11.3333,open
6351,0,1,1,1,5336,75,0.9167,11,44,11.0,open
6389,0,1,1,1,5336,76,0.9231,12,38,12.0,open
6393,0,1,3,0,4200,95,0.9211,31,47,11.6667,open
6432,0,1,3,0,4200,96,0.9231,32,39,12.0,open
6483,0,1,1,1,5336,77,0.9286,13,94,13.0,open
6522,0,1,3,0,4200,97,0.925,33,90,12.3333,open
6527,0,1,1,1,5336,78,0.9333,14,44,14.0,open
6565,0,1,1,1,5336,79,0.9375,15,38,15.0,open
6569,0,1,3,0,4200,98,0.9268,34,47,12.6667,open
6608,0,1,3,0,4200,99,0.9286,35,39,13.0,open
6613,0,1,1,1,5336,80,0.9412,16,48,16.0,open
6652,0,1,3,0,4200,100,0.9302,36,44,13.3333,open
6657,0,1,1,1,5336,81,0.9444,17,44,17.0,open
6695,0,1,1,1,5336,82,0.9474,18,38,18.0,open
6699,0,1,3,0,4200,101,0.9318,37,47,13.6667,open
6738,0,1,3,0,4200,102,0.9333,38,39,14.0,open
6742,0,1,1,1,5336,83,0.95,19,47,19.0,open
6781,0,1,3,0,4200,103,0.9348,39,43,14.3333,open
6786,0,1,1,1,5336,84,0.9524,20,44,20.0,open
6824,0,1,1,1,5336,85,0.9545,21,38,21.0,open
6828,0,1,3,0,4200,104,0.9362,40,47,14.6667,open
6867,0,1,3,0,4200,105,0.9375,41,39,15.0,open
6871,0,1,1,1,5336,86,0.9565,22,47,22.0,open
6910,0,1,3,0,4200,106,0.9388,42,43,15.3333,open
6961,0,1,1,1,5336,87,0.9583,23,90,23.0,open
6973,0,1,1,1,5336,88,0.96,24,12,24.0,open
6977,0,1,3,0,4200,107,0.94,43,67,15.6667,open
7016,0,1,3,0,4200,108,0.9412,44,39,16.0,open
7021,0,1,1,1,5336,89,0.9615,25,48,25.0,open
7060,0,1,3,0,4200,109,0.9423,45,44,16.3333,open
7065,0,1,1,1,5336,90,0.963,26,44,26.0,open
7103,0,1,1,1,5336,91,0.9643,27,38,27.0,open
7107,0,1,3,0,4200,110,0.9434,46,47,16.6667,open
7146,0,1,3,0,4200,111,0.9444,47,39,17.0,open
7150,0,1,1,1,5336,92,0.9655,28,47,28.0,open
7189,0,1,3,0,4200,112,0.9455,48,43,17.3333,open
7194,0,1,1,1,5336,93,0.9667,29,44,29.0,open
7232,0,1,1,1,5336,94,0.9677,30,38,30.0,open
7236,0,1,3,0,4200,113,0.9464,49,47,17.6667,open
7275,0,1,3,0,4200,114,0.9474,50,39,18.0,open
7279,0,1,1,1,5336,95,0.9688,31,47,31.0,open
7318,0,1,3,0,4200,115,0.9483,51,43,18.3333,open
7323,0,1,1,1,5336,96,0.9697,32,44,32.0,open
7361,0,1,1,1,5336,97,0.9706,33,38,33.0,open
7365,0,1,3,0,4200,116,0.9492,52,47,18.6667,open
7424,0,1,3,0,4200,117,0.95,53,59,19.0,open
7429,0,1,1,1,5336,98,0.9714,34,68,34.0,open
7468,0,1,3,0,4200,118,0.9508,54,44,19.3333,open
7473,0,1,1,1,5336,99,0.9722,35,44,35.0,open
7511,0,1,1,1,5336,100,0.973,36,38,36.0,open
7515,0,1,3,0,4200,119,0.9516,55,47,19.6667,open
7554,0,1,3,0,4200,120,0.9524,56,39,20.0,open
7558,0,1,1,1,5336,101,0.9737,37,47,37.0,open
7597,0,1,3,0,4200,121,0.9531,57,43,20.3333,open
7602,0,1,1,1,5336,102,0.9744,38,44,38.0,open
7640,0,1,1,1,5336,103,0.975,39,38,39.0,open
7644,0,1,3,0,4200,122,0.9538,58,47,20.6667,open
7683,0,1,3,0,4200,123,0.9545,59,39,21.0,open
7687,0,1,1,1,5336,104,0.9756,40,47,40.0,open
7726,0,1,3,0,4200,124,0.9552,60,43,21.3333,open
7731,0,1,1,1,5336,105,0.9762,41,44,41.0,open
7769,0,1,1,1,5336,106,0.9767,42,38,42.0,open
7773,0,1,3,0,4200,125,0.9559,61,47,21.6667,open
7812,0,1,3,0,4200,126,0.9565,62,39,22.0,open
7816,0,1,1,1,5336,107,0.9773,43,47,43.0,open
7876,0,1,3,0,4200,127,0.9571,63,64,22.3333,closed
7881,0,1,1,1,5336,108,0.9778,44,65,44.0,open
7919,0,1,1,1,5336,109,0.9783,45,38,45.0,open
7920,0,0,0,3,1131,0,0.9268,0,-1,12.6667,open
7991,0,0,0,3,1131,1,0.9286,1,71,13.0,open
7997,0,1,1,1,5336,110,0.9787,46,78,46.0,open
8036,0,0,0,3,1131,2,0.9302,2,45,13.3333,open
8042,0,1,1,1,5336,111,0.9792,47,45,47.0,open
8079,0,1,1,1,5336,112,0.9796,48,37,48.0,open
8085,0,0,0,3,1131,3,0.9318,3,49,13.6667,open
8124,0,0,0,3,1131,4,0.9333,4,39,14.0,open
8130,0,1,1,1,5336,113,0.98,49,51,49.0,open
8169,0,0,0,3,1131,5,0.9348,5,45,14.3333,open
8175,0,1,1,1,5336,114,0.9804,50,45,50.0,open
8212,0,1,1,1,5336,115,0.9808,51,37,51.0,open
8218,0,0,0,3,1131,6,0.9362,6,49,14.6667,open
8257,0,0,0,3,1131,7,0.9375,7,39,15.0,open
8263,0,1,1,1,5336,116,0.9811,52,51,52.0,open
8302,0,0,0,3,1131,8,0.9388,8,45,15.3333,open
8308,0,1,1,1,5336,117,0.9815,53,45,53.0,open
8367,0,1,1,1,5336,118,0.9818,54,59,54.0,open
8373,0,0,0,3,1131,9,0.94,9,71,15.6667,open
8412,0,0,0,3,1131,10,0.9412,10,39,16.0,open
8418,0,1,1,1,5336,119,0.9821,55,51,55.0,open
8457,0,0,0,3,1131,11,0.9423,11,45,16.3333,open
8463,0,1,1,1,5336,120,0.9825,56,45,56.0,open
8500,0,1,1,1,5336,121,0.9828,57,37,57.0,open
8506,0,0,0,3,1131,12,0.9434,12,49,16.6667,open
8545,0,0,0,3,1131,13,0.9444,13,39,17.0,open
8551,0,1,1,1,5336,122,0.9831,58,51,58.0,open
8590,0,0,0,3,1131,14,0.9455,14,45,17.3333,open
8596,0,1,1,1,5336,123,0.9833,59,45,59.0,open
8633,0,1,1,1,5336,124,0.9836,60,37,60.0,open
8639,0,0,0,3,1131,15,0.9464,15,49,17.6667,open
8678,0,0,0,3,1131,16,0.9474,16,39,18.0,open
8684,0,1,1,1,5336,125,0.9839,61,51,61.0,open
8723,0,0,0,3,1131,17,0.9483,17,45,18.3333,open
8729,0,1,1,1,5336,126,0.9841,62,45,62.0,open
8766,0,1,1,1,5336,127,0.9844,63,37,63.0,closed
8772,0,0,0,3,1131,18,0.9492,18,49,18.6667,open
8831,0,0,0,3,1131,19,0.95,19,59,19.0,open
8836,0,0,2,3,4357,0,0.0,0,-1,0.0,open
8891,0,0,0,3,1131,20,0.9508,20,60,19.3333,open
8896,0,0,2,3,4357,1,0.5,1,60,1.0,open
8934,0,0,2,3,4357,2,0.6667,2,38,2.0,open
8938,0,0,0,3,1131,21,0.9516,21,47,19.6667,open
8977,0,0,0,3,1131,22,0.9524,22,39,20.0,open
8982,0,0,2,3,4357,3,0.75,3,48,3.0,open
9021,0,0,0,3,1131,23,0.9531,23,44,20.3333,open
9026,0,0,2,3,4357,4,0.8,4,44,4.0,open
9064,0,0,2,3,4357,5,0.8333,5,38,5.0,open
9068,0,0,0,3,1131,24,0.9538,24,47,20.6667,open
9107,0,0,0,3,1131,25,0.9545,25,39,21.0,open
9112,0,0,2,3,4357,6,0.8571,6,48,6.0,open
9151,0,0,0,3,1131,26,0.9552,26,44,21.3333,open
9156,0,0,2,3,4357,7,0.875,7,44,7.0,open
9194,0,0,2,3,4357,8,0.8889,8,38,8.0,open
9198,0,0,0,3,1131,27,0.9559,27,47,21.6667,open
9237,0,0,0,3,1131,28,0.9565,28,39,22.0,open
9241,0,0,2,3,4357,9,0.9,9,47,9.0,open
9301,0,0,0,3,1131,29,0.9571,29,64,22.3333,open
9306,0,0,2,3,4357,10,0.9091,10,65,10.0,open
9344,0,0,2,3,4357,11,0.9167,11,38,11.0,open
9348,0,0,0,3,1131,30,0.9577,30,47,22.6667,open
9813,0,0,0,3,1131,31,0.9444,0,-1,17.0,open
9817,0,0,2,3,4357,12,0.8462,0,-1,5.5,open
9872,0,0,0,3,1131,32,0.9452,1,59,17.25,open
9877,0,0,2,3,4357,13,0.8571,1,60,6.0,open
9915,0,0,2,3,4357,14,0.8667,2,38,6.5,open
9919,0,0,0,3,1131,33,0.9459,2,47,17.5,open
9958,0,0,0,3,1131,34,0.9467,3,39,17.75,open
9963,0,0,2,3,4357,15,0.875,3,48,7.0,open
10002,0,0,0,3,1131,35,0.9474,4,44,18.0,open
10007,0,0,2,3,4357,16,0.8824,4,44,7.5,open
10045,0,0,2,3,4357,17,0.8889,5,38,8.0,open
10049,0,0,0,3,1131,36,0.9481,5,47,18.25,open
10088,0,0,0,3,1131,37,0.9487,6,39,18.5,open
10093,0,0,2,3,4357,18,0.8947,6,48,8.5,open
10132,0,0,0,3,1131,38,0.9494,7,44,18.75,open
10137,0,0,2,3,4357,19,0.9,7,44,9.0,open
10195,0,0,2,3,4357,20,0.9048,8,58,9.5,open
10199,0,0,0,3,1131,39,0.95,8,67,19.0,open
10238,0,0,0,3,1131,40,0.9506,9,39,19.25,open
10243,0,0,2,3,4357,21,0.9091,9,48,10.0,open
10282,0,0,0,3,1131,41,0.9512,10,44,19.5,open
10287,0,0,2,3,4357,22,0.913,10,44,10.5,open
10325,0,0,2,3,4357,23,0.9167,11,38,11.0,open
10329,0,0,0,3,1131,42,0.9518,11,47,19.75,open
10368,0,0,0,3,1131,43,0.9524,12,39,20.0,open
10372,0,0,2,3,4357,24,0.92,12,47,11.5,open
10411,0,0,0,3,1131,44,0.9529,13,43,20.25,open
10416,0,0,2,3,4357,25,0.9231,13,44,12.0,open
10454,0,0,2,3,4357,26,0.9259,14,38,12.5,open
10458,0,0,0,3,1131,45,0.9535,14,47,20.5,open
10497,0,0,0,3,1131,46,0.954,15,39,20.75,open
10501,0,0,2,3,4357,27,0.9286,15,47,13.0,open
10540,0,0,0,3,1131,47,0.9545,16,43,21.0,open
10545,0,0,2,3,4357,28,0.931,16,44,13.5,open
10583,0,0,2,3,4357,29,0.9333,17,38,14.0,open
10587,0,0,0,3,1131,48,0.9551,17,47,21.25,open
10626,0,0,0,3,1131,49,0.9556,18,39,21.5,open
10677,0,0,2,3,4357,30,0.9355,18,94,14.5,open
10716,0,0,0,3,1131,50,0.956,19,90,21.75,open
10721,0,0,2,3,4357,31,0.9375,19,44,15.0,open
10759,0,0,2,3,4357,32,0.9394,20,38,15.5,open
10763,0,0,0,3,1131,51,0.9565,20,47,22.0,open
10802,0,0,0,3,1131,52,0.957,21,39,22.25,open
10807,0,0,2,3,4357,33,0.9412,21,48,16.0,open
10846,0,0,0,3,1131,53,0.9574,22,44,22.5,open
10851,0,0,2,3,4357,34,0.9429,22,44,16.5,open
10889,0,0,2,3,4357,35,0.9444,23,38,17.0,open
10893,0,0,0,3,1131,54,0.9579,23,47,22.75,open
10932,0,0,0,3,1131,55,0.9583,24,39,23.0,open
10936,0,0,2,3,4357,36,0.9459,24,47,17.5,open
10975,0,0,0,3,1131,56,0.9588,25,43,23.25,open
10980,0,0,2,3,4357,37,0.9474,25,44,18.0,open
11018,0,0,2,3,4357,38,0.9487,26,38,18.5,open
11022,0,0,0,3,1131,57,0.9592,26,47,23.5,open
11061,0,0,0,3,1131,58,0.9596,27,39,23.75,open
11065,0,0,2,3,4357,39,0.95,27,47,19.0,open
11104,0,0,0,3,1131,59,0.96,28,43,24.0,open
11155,0,0,2,3,4357,40,0.9512,28,90,19.5,open
11167,0,0,2,3,4357,41,0.9524,29,12,20.0,open
11171,0,0,0,3,1131,60,0.9604,29,67,24.25,open
11210,0,0,0,3,1131,61,0.9608,30,39,24.5,open
11215,0,0,2,3,4357,42,0.9535,30,48,20.5,open
11254,0,0,0,3,1131,62,0.9612,31,44,24.75,open
11259,0,0,2,3,4357,43,0.9545,31,44,21.0,open
11297,0,0,2,3,4357,44,0.9556,32,38,21.5,open
11301,0,0,0,3,1131,63,0.9615,32,47,25.0,closed
11340,0,0,3,0,1359,0,0.0,0,-1,0.0,open
11344,0,0,2,3,4357,45,0.9565,33,47,22.0,open
11399,0,0,3,0,1359,1,0.5,1,59,1.0,open
11404,0,0,2,3,4357,46,0.9574,34,60,22.5,open
11442,0,0,2,3,4357,47,0.9583,35,38,23.0,open
11446,0,0,3,0,1359,2,0.6667,2,47,2.0,open
11485,0,0,3,0,1359,3,0.75,3,39,3.0,open
11490,0,0,2,3,4357,48,0.9592,36,48,23.5,open
11529,0,0,3,0,1359,4,0.8,4,44,4.0,open
11534,0,0,2,3,4357,49,0.96,37,44,24.0,open
