clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
342974,0,0,3,3,4080,32,0.6598,1,1625,1.9394,closed
343161,0,0,3,0,5900,109,0.7903,15,341,3.7679,open
343305,0,1,3,0,968,41,0.6846,11,337,2.1709,open
343506,0,1,3,3,3968,99,0.8182,13,2026,4.5,open
343655,0,1,3,0,968,42,0.6855,12,350,2.1795,open
343853,0,0,3,0,5900,118,0.791,16,692,3.7857,open
343909,0,0,3,0,5900,119,0.7918,17,56,3.8036,open
344194,0,1,3,0,968,43,0.6863,13,539,2.188,open
344199,0,0,0,1,1460,18,0.6082,0,-1,1.5526,open
344272,0,1,3,3,3968,67,0.8198,14,766,4.55,open
344417,0,1,2,2,2371,14,0.5685,0,-1,1.3173,closed
344563,0,0,1,2,426,5,0.6328,0,-1,1.7234,open
344666,0,1,3,0,968,44,0.6872,14,472,2.1966,open
344671,0,1,1,0,2239,123,0.6278,0,-1,1.6864,closed
344754,0,1,3,3,3968,100,0.8214,15,482,4.6,open
344884,0,1,0,0,3122,110,0.8768,1,5383,7.12,open
345072,0,1,3,0,968,45,0.688,15,406,2.2051,open
345076,0,1,1,3,2211,120,0.6494,0,-1,1.8519,closed
345084,0,0,3,0,5900,120,0.7926,18,1175,3.8214,open
345179,0,0,3,0,5900,121,0.7934,19,95,3.8393,open
345314,0,1,1,0,6963,25,0.6258,0,-1,1.6723,closed
345415,0,0,3,0,5900,122,0.7941,20,236,3.8571,open
345542,0,1,2,2,2283,50,0.5673,0,-1,1.311,closed
345747,0,1,3,0,968,46,0.6888,16,675,2.2137,open
345753,0,1,1,3,3330,70,0.6452,0,-1,1.8182,closed
345842,0,0,3,0,5900,123,0.7949,21,427,3.875,closed
345980,0,0,3,1,7287,43,0.4494,2,6555,0.8161,open
346141,0,1,3,0,968,47,0.6897,17,394,2.2222,open
346145,0,1,1,3,2211,107,0.641,0,-1,1.7857,open
346351,0,1,1,1,4074,11,0.3988,0,-1,0.6635,open
346934,0,1,2,2,4703,79,0.5661,0,-1,1.3048,closed
347028,0,1,1,0,2239,94,0.6238,0,-1,1.6583,open
347093,0,1,3,3,3968,101,0.8142,0,-1,4.381,open
347202,0,1,1,0,2239,95,0.625,1,174,1.6667,closed
