clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
1412,0,0,1,2,4054,46,0.9375,15,56,15.0,open
1416,0,0,3,3,4948,99,0.9375,15,64,15.0,open
1420,0,0,0,3,5504,6,0.8333,5,315,5.0,open
1454,0,1,3,0,5735,8,0.0833,0,-1,0.0909,closed
1471,0,0,0,0,8049,6,0.8333,5,315,5.0,open
1475,0,0,3,2,5360,6,0.8333,5,315,5.0,open
1536,0,0,3,3,4948,118,0.9412,16,120,16.0,open
1542,0,1,1,3,4909,5,0.8333,5,315,5.0,open
1587,0,0,1,2,4054,9,0.9412,16,175,16.0,open
1588,0,0,1,1,487,126,0.0833,0,-1,0.0909,closed
1667,0,0,3,3,4948,81,0.9444,17,131,17.0,open
1671,0,0,1,2,4054,28,0.9444,17,84,17.0,open
1714,0,1,3,0,7694,46,0.0769,0,-1,0.0833,closed
1717,0,1,3,3,2521,52,0.8571,6,315,6.0,open
1720,0,0,1,1,352,116,0.0769,0,-1,0.0833,closed
1723,0,0,2,2,6960,52,0.8571,6,315,6.0,open
1727,0,0,1,2,4054,47,0.9474,18,56,18.0,open
1731,0,0,3,3,4948,100,0.9474,18,64,18.0,open
1735,0,0,0,3,5504,7,0.8571,6,315,6.0,open
1769,0,1,3,0,5735,9,0.0714,0,-1,0.0769,closed
1786,0,0,0,0,8049,7,0.8571,6,315,6.0,open
1790,0,0,3,2,5360,7,0.8571,6,315,6.0,open
1851,0,0,3,3,4948,119,0.95,19,120,19.0,open
1857,0,1,1,3,4909,6,0.8571,6,315,6.0,open
1902,0,0,1,2,4054,10,0.95,19,175,19.0,open
1904,0,0,1,1,487,127,0.0714,0,-1,0.0769,closed
1983,0,0,3,3,4948,82,0.9524,20,132,20.0,open
1987,0,0,1,2,4054,29,0.9524,20,85,20.0,open
2031,0,1,3,0,7694,47,0.0667,0,-1,0.0714,closed
2033,0,1,3,3,2521,53,0.875,7,316,7.0,open
2036,0,0,1,1,352,117,0.0667,0,-1,0.0714,open
2039,0,0,2,2,6960,53,0.875,7,316,7.0,open
2043,0,0,1,2,4054,48,0.9545,21,56,21.0,open
2048,0,0,3,3,4948,101,0.9545,21,65,21.0,open
2053,0,0,0,3,5504,8,0.875,7,318,7.0,open
2086,0,1,3,0,5735,10,0.0625,0,-1,0.0667,closed
2103,0,0,0,0,8049,8,0.875,7,317,7.0,open
2107,0,0,3,2,5360,8,0.875,7,317,7.0,open
2167,0,0,3,3,4948,120,0.9565,22,119,22.0,open
2173,0,1,1,3,4909,7,0.875,7,316,7.0,open
2218,0,0,1,2,4054,11,0.9565,22,175,22.0,open
2222,0,0,3,3,4948,64,0.9583,23,55,23.0,open
2269,0,0,3,3,4948,83,0.96,24,47,24.0,open
2273,0,0,1,2,4054,30,0.9583,23,55,23.0,open
2317,0,1,3,0,7694,48,0.0588,0,-1,0.0625,closed
2319,0,1,3,3,2521,54,0.8889,8,286,8.0,open
2325,0,0,2,2,6960,54,0.8889,8,286,8.0,open
2329,0,0,1,1,352,118,0.125,1,293,0.1429,open
2334,0,0,3,3,4948,102,0.9615,25,65,25.0,open
2338,0,0,1,2,4054,49,0.96,24,65,24.0,open
2342,0,0,0,3,5504,9,0.8889,8,289,8.0,open
2372,0,1,3,0,5735,11,0.0556,0,-1,0.0588,closed
2389,0,0,0,0,8049,9,0.8889,8,286,8.0,open
2393,0,0,3,2,5360,9,0.8889,8,286,8.0,open
2454,0,0,3,3,4948,121,0.963,26,120,26.0,open
2460,0,1,1,3,4909,8,0.8889,8,287,8.0,open
2505,0,0,1,2,4054,12,0.9615,25,167,25.0,open
2509,0,0,3,3,4948,65,0.9643,27,55,27.0,open
2556,0,0,3,3,4948,84,0.9655,28,47,28.0,open
2560,0,0,1,2,4054,31,0.963,26,55,26.0,open
2604,0,1,3,0,7694,49,0.0526,0,-1,0.0556,closed
2606,0,1,3,3,2521,55,0.9,9,287,9.0,open
2612,0,0,2,2,6960,55,0.9,9,287,9.0,open
2616,0,0,1,1,352,119,0.1765,2,287,0.2143,open
2621,0,0,3,3,4948,103,0.9667,29,65,29.0,open
2625,0,0,1,2,4054,50,0.9643,27,65,27.0,open
2629,0,0,0,3,5504,10,0.9,9,287,9.0,open
2659,0,1,3,0,5735,12,0.05,0,-1,0.0526,closed
2676,0,0,0,0,8049,10,0.9,9,287,9.0,open
2680,0,0,3,2,5360,10,0.9,9,287,9.0,open
2741,0,0,3,3,4948,122,0.9677,30,120,30.0,open
2747,0,1,1,3,4909,9,0.9,9,287,9.0,open
2792,0,0,1,2,4054,13,0.9655,28,167,28.0,open
2796,0,0,3,3,4948,66,0.9688,31,55,31.0,open
2843,0,0,3,3,4948,85,0.9697,32,47,32.0,open
2847,0,0,1,2,4054,32,0.9667,29,55,29.0,open
2891,0,1,3,0,7694,50,0.0476,0,-1,0.05,closed
2893,0,1,3,3,2521,56,0.9091,10,287,10.0,open
2899,0,0,2,2,6960,56,0.9091,10,287,10.0,open
2903,0,0,1,1,352,120,0.2222,3,287,0.2857,open
2908,0,0,3,3,4948,104,0.9706,33,65,33.0,open
2912,0,0,1,2,4054,51,0.9677,30,65,30.0,open
2916,0,0,0,3,5504,11,0.9091,10,287,10.0,open
2946,0,1,3,0,5735,13,0.0455,0,-1,0.0476,closed
2963,0,0,0,0,8049,11,0.9091,10,287,10.0,open
2967,0,0,3,2,5360,11,0.9091,10,287,10.0,open
3028,0,0,3,3,4948,123,0.9714,34,120,34.0,open
3034,0,1,1,3,4909,10,0.9091,10,287,10.0,open
3079,0,0,1,2,4054,14,0.9688,31,167,31.0,open
3083,0,0,3,3,4948,67,0.9722,35,55,35.0,open
3130,0,0,3,3,4948,86,0.973,36,47,36.0,open
3134,0,0,1,2,4054,33,0.9697,32,55,32.0,open
3178,0,1,3,0,7694,51,0.0435,0,-1,0.0455,closed
3181,0,1,3,3,2521,57,0.9167,11,288,11.0,open
3187,0,0,2,2,6960,57,0.9167,11,288,11.0,open
3191,0,0,1,1,352,121,0.2632,4,288,0.3571,open
3195,0,0,3,3,4948,105,0.9737,37,65,37.0,open
3199,0,0,1,2,4054,52,0.9706,33,65,33.0,open
3203,0,0,0,3,5504,12,0.9167,11,287,11.0,open
3233,0,1,3,0,5735,14,0.0417,0,-1,0.0435,closed
3250,0,0,0,0,8049,12,0.9167,11,287,11.0,open
3254,0,0,3,2,5360,12,0.9167,11,287,11.0,open
3315,0,0,3,3,4948,124,0.9744,38,120,38.0,open
3321,0,1,1,3,4909,11,0.9167,11,287,11.0,open
3366,0,0,1,2,4054,15,0.9714,34,167,34.0,open
3370,0,0,3,3,4948,68,0.975,39,55,39.0,open
3417,0,0,3,3,4948,87,0.9756,40,47,40.0,open
3421,0,0,1,2,4054,34,0.9722,35,55,35.0,open
3465,0,1,3,0,7694,52,0.04,0,-1,0.0417,closed
3467,0,1,3,3,2521,58,0.9231,12,286,12.0,open
3473,0,0,2,2,6960,58,0.9231,12,286,12.0,open
3477,0,0,1,1,352,122,0.3,5,286,0.4286,open
3482,0,0,3,3,4948,106,0.9762,41,65,41.0,open
3486,0,0,1,2,4054,53,0.973,36,65,36.0,open
3490,0,0,0,3,5504,13,0.9231,12,287,12.0,open
3520,0,1,3,0,5735,15,0.0385,0,-1,0.04,closed
3537,0,0,0,0,8049,13,0.9231,12,287,12.0,open
3541,0,0,3,2,5360,13,0.9231,12,287,12.0,open
3601,0,0,3,3,4948,125,0.9767,42,119,42.0,open
3607,0,1,1,3,4909,12,0.9231,12,286,12.0,open
3652,0,0,1,2,4054,16,0.9737,37,166,37.0,open
3656,0,0,3,3,4948,69,0.9773,43,55,43.0,open
3703,0,0,3,3,4948,88,0.9778,44,47,44.0,open
3707,0,0,1,2,4054,35,0.9744,38,55,38.0,open
3751,0,1,3,0,7694,53,0.037,0,-1,0.0385,closed
3753,0,1,3,3,2521,59,0.9286,13,286,13.0,open
3759,0,0,2,2,6960,59,0.9286,13,286,13.0,open
3763,0,0,1,1,352,123,0.3333,6,286,0.5,open
3768,0,0,3,3,4948,107,0.9783,45,65,45.0,open
3772,0,0,1,2,4054,54,0.975,39,65,39.0,open
3776,0,0,0,3,5504,14,0.9286,13,286,13.0,open
3806,0,1,3,0,5735,16,0.0357,0,-1,0.037,closed
3823,0,0,0,0,8049,14,0.9286,13,286,13.0,open
3827,0,0,3,2,5360,14,0.9286,13,286,13.0,open
3888,0,0,3,3,4948,126,0.9787,46,120,46.0,open
3894,0,1,1,3,4909,13,0.9286,13,287,13.0,open
3939,0,0,1,2,4054,17,0.9756,40,167,40.0,open
3943,0,0,3,3,4948,70,0.9792,47,55,47.0,open
3990,0,0,3,3,4948,89,0.9796,48,47,48.0,open
3994,0,0,1,2,4054,36,0.9762,41,55,41.0,open
4037,0,1,3,0,7694,54,0.0345,0,-1,0.0357,closed
4040,0,1,3,3,2521,60,0.9333,14,287,14.0,open
4046,0,0,2,2,6960,60,0.9333,14,287,14.0,open
4050,0,0,1,1,352,124,0.3636,7,287,0.5714,open
4054,0,0,3,3,4948,108,0.98,49,64,49.0,open
4058,0,0,1,2,4054,55,0.9767,42,64,42.0,open
4062,0,0,0,3,5504,15,0.9333,14,286,14.0,open
4092,0,1,3,0,5735,17,0.0333,0,-1,0.0345,closed
4109,0,0,0,0,8049,15,0.9333,14,286,14.0,open
4113,0,0,3,2,5360,15,0.9333,14,286,14.0,open
4174,0,0,3,3,4948,127,0.9804,50,120,50.0,open
4180,0,1,1,3,4909,14,0.9333,14,286,14.0,open
4225,0,0,1,2,4054,18,0.9773,43,167,43.0,open
4229,0,0,3,3,4948,71,0.9808,51,55,51.0,open
4276,0,0,3,3,4948,90,0.9811,52,47,52.0,open
4280,0,0,1,2,4054,37,0.9778,44,55,44.0,open
4324,0,1,3,0,7694,55,0.0323,0,-1,0.0333,closed
4327,0,1,3,3,2521,61,0.9375,15,287,15.0,open
4333,0,0,2,2,6960,61,0.9375,15,287,15.0,open
4337,0,0,1,1,352,125,0.3913,8,287,0.6429,open
4341,0,0,3,3,4948,109,0.9815,53,65,53.0,open
4345,0,0,1,2,4054,56,0.9783,45,65,45.0,open
4349,0,0,0,3,5504,16,0.9375,15,287,15.0,open
4379,0,1,3,0,5735,18,0.0312,0,-1,0.0323,closed
4396,0,0,0,0,8049,16,0.9375,15,287,15.0,open
4400,0,0,3,2,5360,16,0.9375,15,287,15.0,open
4461,0,0,1,2,4054,0,0.9787,46,116,46.0,open
4467,0,1,1,3,4909,15,0.9375,15,287,15.0,open
4512,0,0,1,2,4054,19,0.9792,47,51,47.0,open
4516,0,0,3,3,4948,72,0.9818,54,175,54.0,open
4563,0,0,3,3,4948,91,0.9821,55,47,55.0,open
4567,0,0,1,2,4054,38,0.9796,48,55,48.0,open
4611,0,1,3,0,7694,56,0.0303,0,-1,0.0312,closed
4613,0,1,3,3,2521,62,0.9412,16,286,16.0,open
4619,0,0,2,2,6960,62,0.9412,16,286,16.0,open
4623,0,0,1,1,352,126,0.4167,9,286,0.7143,open
4628,0,0,3,3,4948,110,0.9825,56,65,56.0,open
4632,0,0,1,2,4054,57,0.98,49,65,49.0,open
4636,0,0,0,3,5504,17,0.9412,16,287,16.0,open
4666,0,1,3,0,5735,19,0.0294,0,-1,0.0303,closed
4683,0,0,0,0,8049,17,0.9412,16,287,16.0,open
4687,0,0,3,2,5360,17,0.9412,16,287,16.0,open
4747,0,0,1,2,4054,1,0.9804,50,115,50.0,open
4753,0,1,1,3,4909,16,0.9412,16,286,16.0,open
4798,0,0,1,2,4054,20,0.9808,51,51,51.0,open
4802,0,0,3,3,4948,73,0.9828,57,174,57.0,open
4849,0,0,3,3,4948,92,0.9831,58,47,58.0,open
4853,0,0,1,2,4054,39,0.9811,52,55,52.0,open
4897,0,1,3,0,7694,57,0.0286,0,-1,0.0294,closed
4899,0,1,3,3,2521,63,0.9444,17,286,17.0,closed
4905,0,0,2,2,6960,63,0.9444,17,286,17.0,closed
4909,0,0,1,1,352,127,0.44,10,286,0.7857,closed
4914,0,0,3,3,4948,111,0.9833,59,65,59.0,open
4918,0,0,1,2,4054,58,0.9815,53,65,53.0,open
4922,0,0,0,3,5504,18,0.9444,17,286,17.0,open
4952,0,1,3,0,5735,20,0.0278,0,-1,0.0286,closed
4969,0,0,0,0,8049,18,0.9444,17,286,17.0,open
4973,0,0,3,2,5360,18,0.9444,17,286,17.0,open
5034,0,0,1,2,4054,2,0.9818,54,116,54.0,open
5040,0,1,1,3,4909,17,0.9444,17,287,17.0,open
5085,0,0,1,2,4054,21,0.9821,55,51,55.0,open
5089,0,0,3,3,4948,74,0.9836,60,175,60.0,open
5136,0,0,3,3,4948,93,0.9839,61,47,61.0,open
5140,0,0,1,2,4054,40,0.9825,56,55,56.0,open
5184,0,1,3,0,7694,58,0.027,0,-1,0.0278,closed
5186,0,0,0,3,5504,0,0.9474,18,264,18.0,open
5190,0,0,3,2,5360,0,0.9474,18,217,18.0,open
5194,0,0,0,0,8049,0,0.9474,18,225,18.0,open
5198,0,0,1,2,4054,59,0.9828,57,58,57.0,open
5202,0,0,3,3,4948,112,0.9841,62,66,62.0,open
5206,0,0,0,3,5504,19,0.95,19,20,19.0,open
5239,0,1,3,0,5735,21,0.0263,0,-1,0.027,closed
5256,0,0,0,0,8049,19,0.95,19,62,19.0,open
5260,0,0,3,2,5360,19,0.95,19,70,19.0,open
5321,0,0,1,2,4054,3,0.9831,58,123,58.0,open
5327,0,1,1,3,4909,18,0.9474,18,287,18.0,closed
5373,0,0,1,2,4054,22,0.9833,59,52,59.0,open
5377,0,0,3,3,4948,75,0.9844,63,175,63.0,closed
5444,0,1,3,0,7694,59,0.0256,0,-1,0.0263,closed
5451,0,0,1,2,4054,60,0.9836,60,78,60.0,open
5455,0,0,0,3,5504,20,0.9524,20,249,20.0,closed
5499,0,1,3,0,5735,22,0.025,0,-1,0.0256,closed
5516,0,0,0,0,8049,20,0.9524,20,260,20.0,closed
5520,0,0,3,2,5360,20,0.9524,20,260,20.0,open
5579,0,1,1,3,5372,47,0.9,0,-1,9.0,closed
5580,0,0,1,1,612,108,0.4231,0,-1,0.7333,closed
5581,0,0,0,1,6263,94,0.0,0,-1,0.0,open
5582,0,1,2,3,7962,55,0.0,0,-1,0.0,open
5587,0,1,3,0,7694,60,0.0244,0,-1,0.025,open
5609,0,0,0,1,6263,91,0.5,1,28,1.0,open
5666,0,1,3,0,7694,61,0.0476,1,79,0.05,open
5706,0,1,3,0,7694,62,0.0698,2,40,0.075,open
5746,0,1,3,0,7694,63,0.0909,3,40,0.1,closed
5786,0,0,0,3,2906,0,0.9091,0,-1,10.0,open
5858,0,0,0,3,2906,1,0.913,1,72,10.5,open
5898,0,0,0,3,2906,2,0.9167,2,40,11.0,open
5938,0,0,0,3,2906,3,0.92,3,40,11.5,open
5978,0,0,0,3,2906,4,0.9231,4,40,12.0,open
6018,0,0,0,3,2906,5,0.9259,5,40,12.5,open
6058,0,0,0,3,2906,6,0.9286,6,40,13.0,open
6098,0,0,0,3,2906,7,0.931,7,40,13.5,open
6138,0,0,0,3,2906,8,0.9333,8,40,14.0,open
6178,0,0,0,3,2906,9,0.9355,9,40,14.5,open
6218,0,0,0,3,2906,10,0.9375,10,40,15.0,open
6258,0,0,0,3,2906,11,0.9394,11,40,15.5,open
6298,0,0,0,3,2906,12,0.9412,12,40,16.0,open
6338,0,0,0,3,2906,13,0.9429,13,40,16.5,open
6378,0,0,0,3,2906,14,0.9444,14,40,17.0,closed
6384,0,0,0,1,6263,95,0.6667,2,775,2.0,closed
6388,0,0,0,0,5766,63,0.9091,0,-1,10.0,closed
6389,0,1,3,0,4200,72,0.0889,0,-1,0.0976,closed
6390,0,1,2,2,6999,99,0.75,3,6313,3.0,closed
6391,0,1,1,1,5336,110,0.0,0,-1,0.0,open
6392,0,0,1,1,487,115,0.4074,0,-1,0.6875,open
6419,0,1,1,3,4909,37,0.8571,0,-1,6.0,open
6436,0,0,1,1,487,118,0.4286,1,44,0.75,open
6444,0,1,3,0,5735,41,0.087,0,-1,0.0952,open
6480,0,1,1,3,4909,38,0.8636,1,61,6.3333,open
6560,0,0,0,3,5504,21,0.9189,0,-1,11.3333,open
6562,0,0,0,0,8049,21,0.8696,0,-1,6.6667,open
6564,0,0,3,2,5360,21,0.9545,21,1044,21.0,open
6649,0,1,3,0,5735,42,0.1064,1,205,0.119,open
6689,0,1,1,3,4909,39,0.8696,2,209,6.6667,open
6764,0,0,0,3,5504,22,0.9211,1,204,11.6667,open
6768,0,0,3,2,5360,22,0.9565,22,204,22.0,open
6772,0,0,0,0,8049,22,0.875,1,210,7.0,open
6823,0,1,3,0,5735,43,0.125,2,174,0.1429,open
6863,0,1,1,3,4909,40,0.875,3,174,7.0,open
6939,0,0,0,3,5504,23,0.9231,2,175,12.0,open
6943,0,0,3,2,5360,23,0.9583,23,175,23.0,open
6947,0,0,0,0,8049,23,0.88,2,175,7.3333,open
6998,0,1,3,0,5735,44,0.1429,3,175,0.1667,open
7038,0,1,1,3,4909,41,0.88,4,175,7.3333,open
7113,0,0,0,3,5504,24,0.925,3,174,12.3333,open
7117,0,0,3,2,5360,24,0.96,24,174,24.0,open
7121,0,0,0,0,8049,24,0.8846,3,174,7.6667,open
7172,0,1,3,0,5735,45,0.16,4,174,0.1905,open
7213,0,1,1,3,4909,42,0.8846,5,175,7.6667,open
7288,0,0,0,3,5504,25,0.9268,4,175,12.6667,open
7292,0,0,3,2,5360,25,0.9615,25,175,25.0,open
7296,0,0,0,0,8049,25,0.8889,4,175,8.0,open
7347,0,1,3,0,5735,46,0.1765,5,175,0.2143,open
7387,0,1,1,3,4909,43,0.8889,6,174,8.0,open
7462,0,0,0,3,5504,26,0.9286,5,174,13.0,open
7466,0,0,3,2,5360,26,0.963,26,174,26.0,open
7470,0,0,0,0,8049,26,0.8929,5,174,8.3333,open
7520,0,1,3,0,5735,47,0.1923,6,173,0.2381,open
7561,0,1,1,3,4909,44,0.8929,7,174,8.3333,open
7636,0,0,0,3,5504,27,0.9302,6,174,13.3333,open
7640,0,0,3,2,5360,27,0.9643,27,174,27.0,open
7644,0,0,0,0,8049,27,0.8966,6,174,8.6667,open
7695,0,1,3,0,5735,48,0.2075,7,175,0.2619,open
7735,0,1,1,3,4909,45,0.8966,8,174,8.6667,open
7810,0,0,0,3,5504,28,0.9318,7,174,13.6667,open
7815,0,0,3,2,5360,28,0.9655,28,175,28.0,open
7819,0,0,0,0,8049,28,0.9,7,175,9.0,open
7870,0,1,3,0,5735,49,0.2222,8,175,0.2857,open
7911,0,1,1,3,4909,46,0.9,9,176,9.0,open
7987,0,0,0,3,5504,29,0.9333,8,177,14.0,open
7991,0,0,3,2,5360,29,0.9667,29,176,29.0,open
7995,0,0,0,0,8049,29,0.9032,8,176,9.3333,open
8046,0,1,3,0,5735,50,0.2364,9,176,0.3095,open
8086,0,1,1,3,4909,47,0.9032,10,175,9.3333,open
8161,0,0,0,3,5504,30,0.9348,9,174,14.3333,open
8165,0,0,3,2,5360,30,0.9677,30,174,30.0,open
8169,0,0,0,0,8049,30,0.9062,9,174,9.6667,open
8220,0,1,3,0,5735,51,0.25,10,174,0.3333,open
8260,0,1,1,3,4909,48,0.9062,11,174,9.6667,open
8335,0,0,0,3,5504,31,0.9362,10,174,14.6667,open
8339,0,0,3,2,5360,31,0.9688,31,174,31.0,open
8343,0,0,0,0,8049,31,0.9091,10,174,10.0,open
8394,0,1,3,0,5735,52,0.2632,11,174,0.3571,open
8434,0,1,1,3,4909,49,0.9091,12,174,10.0,open
8509,0,0,0,3,5504,32,0.9375,11,174,15.0,open
8513,0,0,3,2,5360,32,0.9697,32,174,32.0,open
8517,0,0,0,0,8049,32,0.9118,11,174,10.3333,open
8568,0,1,3,0,5735,53,0.2759,12,174,0.381,open
8608,0,1,1,3,4909,50,0.9118,13,174,10.3333,open
8683,0,0,0,3,5504,33,0.9388,12,174,15.3333,open
8687,0,0,3,2,5360,33,0.9706,33,174,33.0,open
8691,0,0,0,0,8049,33,0.9143,12,174,10.6667,open
8742,0,1,3,0,5735,54,0.2881,13,174,0.4048,open
8782,0,1,1,3,4909,51,0.9143,14,174,10.6667,open
8857,0,0,0,3,5504,34,0.94,13,174,15.6667,open
8861,0,0,3,2,5360,34,0.9714,34,174,34.0,open
8865,0,0,0,0,8049,34,0.9167,13,174,11.0,open
8916,0,1,3,0,5735,55,0.3,14,174,0.4286,open
8956,0,1,1,3,4909,52,0.9167,15,174,11.0,open
9031,0,0,0,3,5504,35,0.9412,14,174,16.0,open
9036,0,0,3,2,5360,35,0.9722,35,175,35.0,open
9040,0,0,0,0,8049,35,0.9189,14,175,11.3333,open
9091,0,1,3,0,5735,56,0.3115,15,175,0.4524,open
9132,0,1,1,3,4909,53,0.9189,16,176,11.3333,open
9207,0,0,0,3,5504,36,0.9423,15,176,16.3333,open
9211,0,0,3,2,5360,36,0.973,36,175,36.0,open
9215,0,0,0,0,8049,36,0.9211,15,175,11.6667,open
9266,0,1,3,0,5735,57,0.3226,16,175,0.4762,open
9306,0,1,1,3,4909,54,0.9211,17,174,11.6667,open
9813,0,0,0,3,5504,37,0.9245,0,-1,12.25,open
9817,0,0,3,2,5360,37,0.9474,0,-1,18.0,open
9821,0,0,0,0,8049,37,0.8974,0,-1,8.75,open
9887,0,1,3,0,5735,58,0.3175,0,-1,0.4651,open
9943,0,1,1,3,4909,55,0.8974,0,-1,8.75,open
10034,0,0,0,3,5504,38,0.9259,1,221,12.5,open
10038,0,0,3,2,5360,38,0.9487,1,221,18.5,open
10042,0,0,0,0,8049,38,0.9,1,221,9.0,open
10093,0,1,3,0,5735,59,0.3281,1,206,0.4884,closed
10133,0,1,1,3,4909,56,0.9,1,190,9.0,closed
10209,0,0,0,3,5504,39,0.9273,2,175,12.75,closed
10215,0,0,0,0,8049,39,0.9024,2,173,9.25,open
10505,0,0,3,2,5360,39,0.95,2,467,19.0,open
10506,0,0,1,1,487,114,0.4138,0,-1,0.7059,open
10511,0,0,0,3,1131,0,0.9107,0,-1,10.2,open
10528,0,0,1,1,487,117,0.4333,1,22,0.7647,closed
10606,0,0,1,2,4054,61,0.9677,0,-1,30.0,open
10673,0,0,0,3,1131,1,0.9123,1,162,10.4,closed
10682,0,0,0,3,5504,40,0.8966,0,-1,8.6667,closed
10683,0,0,0,0,8049,40,0.9048,3,468,9.5,open
10687,0,0,3,2,5360,40,0.9512,3,182,19.5,open
