clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
1339,0,1,3,0,7694,50,0.9474,19,6,18.0,open
1345,0,1,3,0,7694,54,0.9487,20,6,18.5,open
1367,0,1,3,0,7694,61,0.95,21,22,19.0,open
1373,0,1,3,0,7694,60,0.9512,22,6,19.5,closed
1377,0,1,1,3,4909,0,0.0,0,-1,0.0,open
1399,0,1,1,3,4909,5,0.5,1,22,1.0,open
1405,0,1,1,3,4909,1,0.6667,2,6,2.0,open
1411,0,1,1,3,4909,4,0.75,3,6,3.0,open
1433,0,1,1,3,4909,8,0.8,4,22,4.0,closed
1443,0,1,2,2,6999,102,0.5,1,1423,1.0,open
1452,0,1,1,3,5372,45,0.6667,0,-1,2.0,open
1473,0,0,1,1,612,118,0.5714,0,-1,1.3333,open
1483,0,0,0,1,6263,98,0.0,0,-1,0.0,open
1490,0,1,1,3,5372,44,0.7143,1,38,2.5,closed
1524,0,0,0,1,6263,97,0.5,1,41,1.0,open
1525,0,1,2,3,7962,52,0.0,0,-1,0.0,closed
1550,0,1,1,3,4909,15,0.625,0,-1,1.6667,open
1581,0,0,0,3,2906,10,0.9167,0,-1,11.0,open
1588,0,1,1,3,4909,14,0.6667,1,38,2.0,closed
1619,0,0,0,3,2906,35,0.92,1,38,11.5,closed
1622,0,0,0,0,5766,23,0.0,0,-1,0.0,open
1659,0,1,3,0,4200,84,0.9286,0,-1,13.0,open
1660,0,0,0,0,5766,39,0.3333,1,38,0.5,open
1666,0,0,0,0,5766,24,0.5,2,6,1.0,closed
1697,0,1,3,0,4200,117,0.9302,1,38,13.3333,closed
1705,0,1,1,1,5336,82,0.0,0,-1,0.0,open
1731,0,1,1,1,5336,113,0.5,1,26,1.0,open
1737,0,1,1,1,5336,112,0.6667,2,6,2.0,open
1738,0,0,0,3,1131,21,0.8846,0,-1,7.6667,open
1771,0,0,2,3,4357,28,0.0,0,-1,0.0,open
1776,0,0,0,3,1131,25,0.8889,1,38,8.0,open
1782,0,0,0,3,1131,22,0.8929,2,6,8.3333,closed
1810,0,0,3,0,1359,7,0.0,0,-1,0.0,open
1827,0,0,1,2,2297,4,0.0,0,-1,0.0,open
1832,0,0,3,0,1359,29,0.5,1,22,1.0,open
1866,0,0,1,2,2297,26,0.3333,1,39,0.5,open
1872,0,0,1,2,2297,5,0.5,2,6,1.0,open
1873,0,1,3,3,1029,118,0.0,0,-1,0.0,open
1878,0,0,1,2,2297,25,0.6,3,6,1.5,closed
1899,0,1,1,3,5372,25,0.6,0,-1,1.5,closed
1911,0,1,3,3,1029,119,0.3333,1,38,0.5,closed
1912,0,1,2,1,4672,68,0.0,0,-1,0.0,open
1945,0,1,2,1,4672,67,0.5,1,33,1.0,open
1951,0,1,2,1,4672,105,0.6667,2,6,2.0,open
1972,0,1,2,1,4672,104,0.75,3,21,3.0,closed
1973,0,1,2,3,4859,8,0.0,0,-1,0.0,open
1991,0,0,2,2,4837,27,0.9048,0,-1,9.5,open
2011,0,1,2,3,4859,30,0.3333,1,38,0.5,open
2017,0,1,2,3,4859,31,0.5,2,6,1.0,closed
2045,0,0,2,2,4837,34,0.9091,1,54,10.0,open
2051,0,0,1,1,612,72,0.625,1,578,1.6667,open
2055,0,0,2,2,4837,35,0.913,2,10,10.5,open
2085,0,0,1,1,612,117,0.6667,2,34,2.0,closed
2086,0,0,0,2,6292,63,0.0,0,-1,0.0,open
2094,0,0,1,1,352,74,0.6,0,-1,1.5,open
2098,0,0,3,1,7324,62,0.0,0,-1,0.0,open
2132,0,0,1,1,352,64,0.6364,1,38,1.75,closed
2142,0,0,3,1,7324,61,0.5,1,44,1.0,open
2143,0,0,0,3,3920,41,0.8621,0,-1,6.25,open
2181,0,0,0,3,3920,58,0.8667,1,38,6.5,open
2187,0,0,0,3,3920,42,0.871,2,6,6.75,open
2193,0,0,0,3,3920,57,0.875,3,6,7.0,closed
2199,0,0,0,1,6263,88,0.6667,2,675,2.0,open
2215,0,0,0,1,6263,87,0.75,3,16,3.0,open
2221,0,0,0,1,6263,119,0.8,4,6,4.0,open
2225,0,1,2,3,7962,16,0.4,0,-1,0.6667,closed
2227,0,0,0,1,6263,120,0.8333,5,6,5.0,closed
2239,0,1,1,3,4909,23,0.5455,0,-1,1.2,open
2263,0,0,3,3,4948,78,0.9286,13,2067,13.0,open
2297,0,1,1,3,4909,18,0.5833,1,58,1.4,open
2303,0,0,3,3,4948,79,0.9333,14,40,14.0,open
2311,0,1,1,3,4909,22,0.6154,2,14,1.6,open
2317,0,1,1,3,4909,19,0.6429,3,6,1.8,open
2356,0,1,1,3,4909,11,0.6667,4,39,2.0,open
2362,0,1,1,3,4909,9,0.6875,5,6,2.2,open
2368,0,1,1,3,4909,16,0.7059,6,6,2.4,closed
2401,0,1,3,0,7694,7,0.9091,0,-1,10.0,open
2439,0,1,3,0,7694,39,0.9111,1,38,10.25,open
2478,0,1,3,0,7694,48,0.913,2,39,10.5,closed
2487,0,1,3,3,2521,26,0.25,0,-1,0.3333,open
2490,0,1,2,2,6999,68,0.6667,2,1047,2.0,open
2517,0,1,2,2,6999,67,0.75,3,27,3.0,open
2525,0,1,2,2,6999,84,0.8,4,8,4.0,open
2529,0,1,3,3,2521,28,0.4,1,42,0.6667,open
2533,0,1,2,2,6999,93,0.8333,5,8,5.0,closed
2537,0,1,3,3,2521,29,0.5,2,8,1.0,open
2578,0,1,3,3,2521,27,0.5714,3,41,1.3333,closed
2579,0,0,1,3,4059,64,0.0,0,-1,0.0,closed
2580,0,0,1,2,1871,94,0.5,0,-1,1.0,closed
2581,0,0,0,1,4128,39,0.7143,0,-1,2.5,closed
2582,0,0,0,3,7509,29,0.8485,0,-1,5.6,closed
2584,0,1,2,1,1104,1,0.6,0,-1,1.5,closed
2585,0,0,0,0,3021,3,0.4,0,-1,0.6667,open
2635,0,0,1,2,4054,56,0.4286,0,-1,0.75,closed
2640,0,0,0,0,3021,2,0.5,1,55,1.0,open
2646,0,0,0,0,3021,1,0.5714,2,6,1.3333,closed
2707,0,1,2,2,2485,99,0.7143,0,-1,2.5,closed
2709,0,0,0,3,2906,9,0.8235,0,-1,4.6667,open
2751,0,0,0,3,2906,18,0.8286,1,42,4.8333,open
2757,0,0,0,3,2906,17,0.8333,2,6,5.0,open
2762,0,1,2,2,6999,76,0.625,0,-1,1.6667,open
2763,0,0,0,3,2906,26,0.8378,3,6,5.1667,open
2779,0,0,0,3,2906,41,0.8421,4,16,5.3333,open
2790,0,0,0,3,2906,27,0.8462,5,11,5.5,open
2793,0,0,0,0,5766,7,0.5,0,-1,1.0,open
2802,0,1,2,2,6999,77,0.6667,1,40,2.0,open
2808,0,0,0,3,2906,42,0.85,6,18,5.6667,closed
2842,0,1,2,2,6999,104,0.7,2,40,2.3333,open
2848,0,1,2,2,6999,103,0.7273,3,6,2.6667,open
2884,0,0,0,3,1131,15,0.8293,0,-1,4.8571,open
2890,0,1,2,2,6999,113,0.75,4,42,3.0,open
2896,0,1,2,2,6999,112,0.7692,5,6,3.3333,closed
2922,0,0,0,3,1131,14,0.8333,1,38,5.0,closed
2958,0,0,3,0,1359,44,0.6667,2,1126,2.0,open
2969,0,0,1,2,2297,32,0.375,0,-1,0.6,open
3000,0,1,2,2,7490,57,0.7143,0,-1,2.5,open
3005,0,1,2,1,4672,75,0.5,0,-1,1.0,open
3044,0,1,2,2,7490,58,0.7333,1,44,2.75,closed
3050,0,1,2,1,4672,91,0.5714,1,45,1.3333,open
3074,0,1,2,3,4859,15,0.3333,0,-1,0.5,open
3077,0,1,2,1,4672,92,0.625,2,27,1.6667,open
3112,0,1,2,3,4859,14,0.4286,1,38,0.75,open
3118,0,1,2,3,4859,40,0.5,2,6,1.0,open
3124,0,1,2,3,4859,39,0.5556,3,6,1.25,open
3130,0,1,2,3,4859,62,0.6,4,6,1.5,open
3147,0,1,2,3,4859,61,0.6364,5,17,1.75,closed
3153,0,0,2,2,4837,43,0.9167,3,1098,11.0,open
3159,0,0,2,2,4837,42,0.92,4,6,11.5,closed
3160,0,0,1,1,612,94,0.5833,0,-1,1.4,open
3172,0,0,0,2,6292,5,0.5,1,1086,1.0,open
3196,0,0,0,2,6292,4,0.6667,2,24,2.0,open
3200,0,0,1,1,612,95,0.6154,1,40,1.6,closed
3234,0,0,1,1,352,89,0.5714,0,-1,1.3333,closed
3240,0,0,3,1,7324,54,0.6667,2,1098,2.0,closed
3245,0,0,0,3,3920,27,0.814,0,-1,4.375,closed
3313,0,0,0,1,6263,80,0.625,0,-1,1.6667,open
3324,0,1,2,3,7962,15,0.5833,0,-1,1.4,open
3387,0,1,2,3,7962,27,0.6154,1,63,1.6,closed
3393,0,0,3,3,4948,67,0.9375,15,1090,15.0,open
3399,0,0,3,3,4948,93,0.9412,16,6,16.0,open
3432,0,0,3,3,4948,94,0.9444,17,33,17.0,open
3435,0,0,2,2,6960,5,0.8846,0,-1,7.6667,open
3473,0,0,2,2,6960,48,0.8889,1,38,8.0,open
3506,0,0,2,2,6960,19,0.8929,2,33,8.3333,closed
3514,0,1,3,0,5735,23,0.8936,0,-1,8.4,closed
3550,0,0,0,3,5504,4,0.7955,0,-1,3.8889,open
3588,0,0,0,3,5504,20,0.8,1,38,4.0,open
3630,0,0,0,3,5504,35,0.8043,2,42,4.1111,open
3636,0,0,0,3,5504,34,0.8085,3,6,4.2222,closed
3640,0,1,3,0,7694,56,0.875,0,-1,7.0,open
3673,0,1,2,2,6999,121,0.6875,0,-1,2.2,open
3678,0,1,3,0,7694,35,0.8776,1,38,7.1667,closed
3679,0,0,0,3,2906,1,0.7917,0,-1,3.8,open
3717,0,1,2,2,6999,122,0.7059,1,44,2.4,closed
3723,0,0,0,3,2906,2,0.7959,1,44,3.9,open
3765,0,0,0,3,2906,19,0.8,2,42,4.0,open
3807,0,0,0,3,2906,28,0.8039,3,42,4.1,open
3853,0,0,0,3,2906,34,0.8077,4,46,4.2,open
3859,0,0,0,3,2906,48,0.8113,5,6,4.3,open
3864,0,1,0,2,2974,57,0.0,0,-1,0.0,open
3865,0,0,0,3,2906,56,0.8148,6,6,4.4,open
3871,0,0,0,3,2906,49,0.8182,7,6,4.5,closed
3901,0,0,0,0,5766,0,0.5556,1,1108,1.25,open
3910,0,1,0,2,2974,63,0.5,1,46,1.0,closed
3916,0,0,0,0,5766,15,0.6,2,15,1.5,open
3922,0,0,0,0,5766,14,0.6364,3,6,1.75,open
3955,0,0,0,0,5766,16,0.6667,4,33,2.0,open
3961,0,0,0,0,5766,22,0.6923,5,6,2.25,open
3967,0,0,0,0,5766,32,0.7143,6,6,2.5,open
3994,0,0,0,0,5766,31,0.7333,7,27,2.75,open
4009,0,0,0,0,5766,30,0.75,8,15,3.0,open
4036,0,0,0,0,5766,40,0.7647,9,27,3.25,open
4051,0,0,0,0,5766,47,0.7778,10,15,3.5,open
4075,0,0,0,0,5766,41,0.7895,11,24,3.75,open
4081,0,0,0,0,5766,48,0.8,12,6,4.0,open
4087,0,0,0,0,5766,55,0.8095,13,6,4.25,open
4114,0,0,0,0,5766,54,0.8182,14,27,4.5,open
4120,0,0,0,0,5766,62,0.8261,15,6,4.75,closed
4123,0,1,3,0,4200,69,0.86,0,-1,6.1429,open
4161,0,1,3,0,4200,70,0.8627,1,38,6.2857,open
4167,0,1,3,0,4200,77,0.8654,2,6,6.4286,open
4196,0,1,3,0,4200,76,0.8679,3,29,6.5714,open
4202,0,1,3,0,4200,92,0.8704,4,6,6.7143,open
4208,0,1,3,0,4200,91,0.8727,5,6,6.8571,open
4214,0,1,3,0,4200,100,0.875,6,6,7.0,open
4243,0,1,3,0,4200,99,0.8772,7,29,7.1429,open
4256,0,1,3,0,4200,109,0.8793,8,13,7.2857,open
4282,0,1,3,0,4200,101,0.8814,9,26,7.4286,open
4288,0,1,3,0,4200,108,0.8833,10,6,7.5714,open
4321,0,1,3,0,4200,107,0.8852,11,33,7.7143,open
4335,0,1,3,0,4200,116,0.8871,12,14,7.8571,open
4363,0,1,3,0,4200,125,0.8889,13,28,8.0,open
4369,0,1,3,0,4200,124,0.8906,14,6,8.1429,open
4377,0,1,1,1,5336,68,0.75,3,2640,3.0,open
4402,0,1,3,0,4200,126,0.8923,15,33,8.2857,closed
4406,0,1,1,1,5336,75,0.8,4,29,4.0,open
4412,0,1,1,1,5336,83,0.8333,5,6,5.0,open
4441,0,1,1,1,5336,89,0.8571,6,29,6.0,open
4448,0,1,1,1,5336,96,0.875,7,7,7.0,open
4454,0,1,1,1,5336,95,0.8889,8,6,8.0,open
4460,0,1,1,1,5336,103,0.9,9,6,9.0,open
4482,0,1,1,1,5336,102,0.9091,10,22,10.0,open
4488,0,1,1,1,5336,104,0.9167,11,6,11.0,open
4499,0,1,1,1,5336,105,0.9231,12,11,12.0,open
4530,0,1,1,1,5336,111,0.9286,13,31,13.0,open
4539,0,1,1,1,5336,121,0.9333,14,9,14.0,open
4545,0,1,1,1,5336,120,0.9375,15,6,15.0,open
4569,0,1,1,1,5336,122,0.9412,16,24,16.0,open
4575,0,1,1,1,5336,119,0.9444,17,6,17.0,open
4581,0,0,0,3,1131,0,0.8036,0,-1,4.0909,open
4619,0,1,1,1,5336,127,0.9474,18,44,18.0,closed
4625,0,0,0,3,1131,7,0.807,1,44,4.1818,open
4655,0,0,0,3,1131,8,0.8103,2,30,4.2727,open
4661,0,0,0,3,1131,30,0.8136,3,6,4.3636,open
4667,0,0,0,3,1131,29,0.8167,4,6,4.4545,open
4673,0,0,0,3,1131,36,0.8197,5,6,4.5455,open
4697,0,0,0,3,1131,45,0.8226,6,24,4.6364,open
4703,0,0,0,3,1131,37,0.8254,7,6,4.7273,open
4709,0,0,0,3,1131,44,0.8281,8,6,4.8182,open
4715,0,0,0,3,1131,51,0.8308,9,6,4.9091,open
4721,0,0,0,3,1131,59,0.8333,10,6,5.0,open
4736,0,0,0,3,1131,52,0.8358,11,15,5.0909,open
4743,0,0,2,3,4357,2,0.5,1,2972,1.0,open
4760,0,0,2,3,4357,3,0.6667,2,17,2.0,open
4776,0,0,2,3,4357,10,0.75,3,16,3.0,open
4785,0,0,2,3,4357,9,0.8,4,9,4.0,open
4800,0,0,0,3,1131,26,0.8382,12,64,5.1818,closed
4818,0,0,2,3,4357,21,0.8333,5,33,5.0,open
4826,0,0,2,3,4357,20,0.8571,6,8,6.0,open
4842,0,0,2,3,4357,19,0.875,7,16,7.0,open
4860,0,0,2,3,4357,27,0.8889,8,18,8.0,open
4868,0,0,2,3,4357,35,0.9,9,8,9.0,open
4884,0,0,2,3,4357,42,0.9091,10,16,10.0,open
4902,0,0,2,3,4357,49,0.9167,11,18,11.0,open
4909,0,0,2,3,4357,48,0.9231,12,7,12.0,open
4915,0,0,2,3,4357,57,0.9286,13,6,13.0,open
4926,0,0,2,3,4357,56,0.9333,14,11,14.0,open
4944,0,0,3,0,1359,0,0.75,3,1986,3.0,open
4956,0,0,2,3,4357,63,0.9375,15,30,15.0,open
4967,0,0,3,0,1359,6,0.8,4,23,4.0,open
4973,0,0,3,0,1359,15,0.8333,5,6,5.0,open
4985,0,0,3,0,1359,14,0.8571,6,12,6.0,open
4998,0,0,3,0,1359,22,0.875,7,13,7.0,open
5027,0,0,3,0,1359,21,0.8889,8,29,8.0,open
5033,0,0,3,0,1359,30,0.9,9,6,9.0,open
5040,0,0,3,0,1359,37,0.9091,10,7,10.0,open
5046,0,0,3,0,1359,36,0.9167,11,6,11.0,open
5052,0,0,3,0,1359,43,0.9231,12,6,12.0,open
5075,0,0,3,0,1359,52,0.9286,13,23,13.0,open
5081,0,0,3,0,1359,51,0.9333,14,6,14.0,open
5094,0,0,3,0,1359,60,0.9375,15,13,15.0,open
5120,0,0,3,0,1359,61,0.9412,16,26,16.0,open
5126,0,0,3,0,1359,59,0.9444,17,6,17.0,closed
5160,0,0,1,2,2297,3,0.4444,1,2191,0.8,open
5168,0,0,1,2,2297,12,0.5,2,8,1.0,open
5174,0,0,1,2,2297,11,0.5455,3,6,1.2,open
5202,0,0,1,2,2297,19,0.5833,4,28,1.4,open
5210,0,0,1,2,2297,18,0.6154,5,8,1.6,open
5216,0,0,1,2,2297,20,0.6429,6,6,1.8,open
5244,0,0,1,2,2297,27,0.6667,7,28,2.0,open
5261,0,0,1,2,2297,33,0.6875,8,17,2.2,open
5291,0,0,1,2,2297,39,0.7059,9,30,2.4,open
5303,0,0,1,2,2297,46,0.7222,10,12,2.6,open
5309,0,0,1,2,2297,40,0.7368,11,6,2.8,open
5315,0,0,1,2,2297,45,0.75,12,6,3.0,open
5333,0,0,2,3,4357,15,0.9412,16,377,16.0,closed
5342,0,0,1,2,2297,47,0.7619,13,27,3.2,closed
5357,0,1,2,2,7490,56,0.6667,0,-1,2.0,closed
5358,0,1,1,3,5372,0,0.6667,0,-1,2.0,open
5399,0,1,1,3,5372,8,0.6842,1,41,2.1667,open
5405,0,1,1,3,5372,16,0.7,2,6,2.3333,open
5432,0,1,1,3,5372,9,0.7143,3,27,2.5,open
5438,0,1,1,3,5372,17,0.7273,4,6,2.6667,open
5444,0,1,1,3,5372,26,0.7391,5,6,2.8333,open
5480,0,1,1,3,5372,36,0.75,6,36,3.0,open
5486,0,1,1,3,5372,27,0.76,7,6,3.1667,open
5492,0,1,1,3,5372,35,0.7692,8,6,3.3333,open
5525,0,1,1,3,5372,34,0.7778,9,33,3.5,open
5534,0,1,1,3,5372,51,0.7857,10,9,3.6667,open
5540,0,1,1,3,5372,60,0.7931,11,6,3.8333,open
5567,0,1,1,3,5372,59,0.8,12,27,4.0,closed
5609,0,1,2,1,4672,76,0.6667,3,2532,2.0,open
5615,0,1,2,1,4672,69,0.7,4,6,2.3333,open
5621,0,1,2,1,4672,77,0.7273,5,6,2.6667,open
5627,0,1,2,1,4672,74,0.75,6,6,3.0,open
5633,0,1,2,1,4672,83,0.7692,7,6,3.3333,open
5657,0,1,2,1,4672,84,0.7857,8,24,3.6667,open
5663,0,1,2,1,4672,82,0.8,9,6,4.0,open
5675,0,1,2,1,4672,98,0.8125,10,12,4.3333,open
5696,0,1,2,1,4672,97,0.8235,11,21,4.6667,open
5702,0,1,2,1,4672,112,0.8333,12,6,5.0,open
5708,0,1,2,1,4672,113,0.8421,13,6,5.3333,open
5717,0,1,2,1,4672,120,0.85,14,9,5.6667,open
5743,0,1,2,1,4672,119,0.8571,15,26,6.0,open
5749,0,1,2,1,4672,126,0.8636,16,6,6.3333,open
5750,0,1,2,3,4859,7,0.5714,0,-1,1.3333,open
5756,0,1,2,1,4672,127,0.8696,17,7,6.6667,closed
5788,0,1,2,3,4859,6,0.6,1,38,1.5,open
5824,0,1,2,3,4859,16,0.625,2,36,1.6667,open
5830,0,1,2,3,4859,24,0.6471,3,6,1.8333,open
5836,0,1,2,3,4859,23,0.6667,4,6,2.0,open
5866,0,1,2,3,4859,22,0.6842,5,30,2.1667,open
5872,0,1,2,3,4859,32,0.7,6,6,2.3333,open
5914,0,1,2,3,4859,46,0.7143,7,42,2.5,open
5920,0,1,2,3,4859,53,0.7273,8,6,2.6667,closed
5956,0,0,2,2,4837,4,0.8621,0,-1,6.25,open
5994,0,0,2,2,4837,11,0.8667,1,38,6.5,open
6000,0,0,2,2,4837,10,0.871,2,6,6.75,open
6006,0,0,2,2,4837,19,0.875,3,6,7.0,open
6036,0,0,2,2,4837,26,0.8788,4,30,7.25,open
6045,0,0,2,2,4837,20,0.8824,5,9,7.5,open
6051,0,0,2,2,4837,28,0.8857,6,6,7.75,open
6057,0,0,2,2,4837,36,0.8889,7,6,8.0,open
6099,0,0,2,2,4837,50,0.8919,8,42,8.25,open
6105,0,0,2,2,4837,51,0.8947,9,6,8.5,open
6111,0,0,2,2,4837,58,0.8974,10,6,8.75,open
6140,0,0,2,2,4837,57,0.9,11,29,9.0,closed
6141,0,0,1,1,612,64,0.5333,0,-1,1.1429,open
6179,0,0,1,1,612,73,0.5625,1,38,1.2857,open
6185,0,0,1,1,612,65,0.5882,2,6,1.4286,open
6191,0,0,1,1,612,79,0.6111,3,6,1.5714,open
6215,0,0,1,1,612,86,0.6316,4,24,1.7143,open
6224,0,0,1,1,612,85,0.65,5,9,1.8571,open
6233,0,0,1,1,612,102,0.6667,6,9,2.0,open
6257,0,0,1,1,612,101,0.6818,7,24,2.1429,open
6266,0,0,1,1,612,103,0.6957,8,9,2.2857,open
6275,0,0,1,1,612,111,0.7083,9,9,2.4286,open
6298,0,0,1,1,612,110,0.72,10,23,2.5714,open
6304,0,0,1,1,612,109,0.7308,11,6,2.7143,open
6317,0,0,1,1,612,126,0.7407,12,13,2.8571,open
6345,0,0,1,1,612,125,0.75,13,28,3.0,open
6351,0,0,0,2,6292,11,0.75,3,3155,3.0,open
6356,0,0,1,1,612,127,0.7586,14,11,3.1429,closed
6360,0,0,0,2,6292,20,0.8,4,9,4.0,open
6384,0,0,0,2,6292,12,0.8333,5,24,5.0,open
6390,0,0,0,2,6292,19,0.8571,6,6,6.0,open
6396,0,0,0,2,6292,26,0.875,7,6,7.0,open
6402,0,0,0,2,6292,35,0.8889,8,6,8.0,open
6408,0,0,0,2,6292,27,0.9,9,6,9.0,open
6423,0,0,0,2,6292,34,0.9091,10,15,10.0,open
6429,0,0,0,2,6292,41,0.9167,11,6,11.0,open
6438,0,0,0,2,6292,48,0.9231,12,9,12.0,open
6444,0,0,0,2,6292,42,0.9286,13,6,13.0,open
